Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.1",46867,1,92,1,92,0,0
"192.168.1.1",46877,6,2354,6,2354,0,0
"192.168.1.1",46888,6,2354,6,2354,0,0
"192.168.1.1",46891,3,1233,3,1233,0,0
"192.168.1.1",46894,12,4708,12,4708,0,0
"192.168.1.1",46899,2,884,2,884,0,0
"192.168.1.1",46911,6,2354,6,2354,0,0
"192.168.1.1",46919,2,884,2,884,0,0
"192.168.1.1",46924,6,2354,6,2354,0,0
"192.168.1.1",46925,6,2354,6,2354,0,0
"192.168.1.1",46930,6,2354,6,2354,0,0
"192.168.1.1",46935,6,2354,6,2354,0,0
"192.168.1.1",46958,6,2354,6,2354,0,0
"192.168.1.1",46959,6,2354,6,2354,0,0
"192.168.1.1",46968,6,2354,6,2354,0,0
"192.168.1.1",46969,1,369,1,369,0,0
"192.168.1.1",46973,2,884,2,884,0,0
"192.168.1.1",46983,2,884,2,884,0,0
"192.168.1.1",46986,1,92,1,92,0,0
"192.168.1.1",46987,2,509,2,509,0,0
"192.168.1.1",47004,2,884,2,884,0,0
"192.168.1.1",47024,2,884,2,884,0,0
"192.168.1.1",47051,2,884,2,884,0,0
"192.168.1.1",47052,1,353,1,353,0,0
"192.168.1.1",47058,2,884,2,884,0,0
"192.168.1.1",47060,6,2354,6,2354,0,0
"192.168.1.1",47064,3,1253,3,1253,0,0
"192.168.1.1",47069,6,2354,6,2354,0,0
"192.168.1.1",47072,1,92,1,92,0,0
"192.168.1.1",47080,6,2354,6,2354,0,0
"192.168.1.1",47108,6,2354,6,2354,0,0
"192.168.1.1",47109,2,884,2,884,0,0
"192.168.1.1",47127,1,353,1,353,0,0
"192.168.1.1",47132,2,884,2,884,0,0
"192.168.1.1",47139,6,2354,6,2354,0,0
"192.168.1.1",47152,6,2354,6,2354,0,0
"192.168.1.1",47163,6,2354,6,2354,0,0
"192.168.1.1",47173,7,2707,7,2707,0,0
"192.168.1.1",47193,2,884,2,884,0,0
"192.168.1.1",47197,2,461,2,461,0,0
"192.168.1.1",47205,2,884,2,884,0,0
"192.168.1.1",47207,1,92,1,92,0,0
"192.168.1.1",47223,6,2354,6,2354,0,0
"192.168.1.1",47237,2,884,2,884,0,0
"192.168.1.1",47239,8,3238,8,3238,0,0
"192.168.1.1",47240,2,884,2,884,0,0
"192.168.1.1",47261,2,884,2,884,0,0
"192.168.1.1",47273,2,884,2,884,0,0
"192.168.1.1",47279,1,92,1,92,0,0
"192.168.1.1",47285,6,2354,6,2354,0,0
"192.168.1.1",47286,2,884,2,884,0,0
"192.168.1.1",47288,2,884,2,884,0,0
"192.168.1.1",47289,6,2354,6,2354,0,0
"192.168.1.1",47296,6,2354,6,2354,0,0
"192.168.1.1",47300,2,884,2,884,0,0
"192.168.1.1",47301,8,3238,8,3238,0,0
"192.168.1.1",47303,6,2354,6,2354,0,0
"192.168.1.1",47304,1,362,1,362,0,0
"192.168.1.1",47309,2,884,2,884,0,0
"192.168.1.1",47310,1,92,1,92,0,0
"192.168.1.1",47325,1,92,1,92,0,0
"192.168.1.1",47327,2,884,2,884,0,0
"192.168.1.1",47328,1,92,1,92,0,0
"192.168.1.1",47336,2,884,2,884,0,0
"192.168.1.1",47338,1,362,1,362,0,0
"192.168.1.1",47341,2,884,2,884,0,0
"192.168.1.1",47346,6,2354,6,2354,0,0
"192.168.1.1",47348,8,3238,8,3238,0,0
"192.168.1.1",47351,6,2354,6,2354,0,0
"192.168.1.1",47368,2,884,2,884,0,0
"192.168.1.1",47375,6,2354,6,2354,0,0
"192.168.1.1",47377,2,884,2,884,0,0
"192.168.1.1",47380,6,2354,6,2354,0,0
"192.168.1.1",47381,8,3238,8,3238,0,0
"192.168.1.1",47382,2,884,2,884,0,0
"192.168.1.1",47387,6,2354,6,2354,0,0
"192.168.1.1",47392,2,884,2,884,0,0
"192.168.1.1",47404,2,884,2,884,0,0
"192.168.1.1",47405,6,2354,6,2354,0,0
"192.168.1.1",47414,2,884,2,884,0,0
"192.168.1.1",47423,6,2354,6,2354,0,0
"192.168.1.1",47425,2,884,2,884,0,0
"192.168.1.1",47439,1,427,1,427,0,0
"192.168.1.1",47452,2,884,2,884,0,0
"192.168.1.1",47463,6,2354,6,2354,0,0
"192.168.1.1",47466,2,884,2,884,0,0
"192.168.1.1",47470,2,884,2,884,0,0
"192.168.1.1",47472,12,4708,12,4708,0,0
"192.168.1.1",47477,1,310,1,310,0,0
"192.168.1.1",47480,6,2354,6,2354,0,0
"192.168.1.1",47508,1,349,1,349,0,0
"192.168.1.1",47511,2,884,2,884,0,0
"192.168.1.1",47514,2,884,2,884,0,0
"192.168.1.1",47515,1,92,1,92,0,0
"192.168.1.1",47518,2,884,2,884,0,0
"192.168.1.1",47520,6,2354,6,2354,0,0
"192.168.1.1",47539,6,2354,6,2354,0,0
"192.168.1.1",47540,1,415,1,415,0,0
"192.168.1.1",47543,1,349,1,349,0,0
"192.168.1.1",47544,2,884,2,884,0,0
"192.168.1.1",47545,1,310,1,310,0,0
"192.168.1.1",47546,1,92,1,92,0,0
"192.168.1.1",47550,2,884,2,884,0,0
"192.168.1.1",47556,6,2354,6,2354,0,0
"192.168.1.1",47558,6,2354,6,2354,0,0
"192.168.1.1",47560,1,369,1,369,0,0
"192.168.1.1",47564,6,2354,6,2354,0,0
"192.168.1.1",47587,6,2354,6,2354,0,0
"192.168.1.1",47596,6,2354,6,2354,0,0
"192.168.1.1",47624,1,92,1,92,0,0
"192.168.1.1",47625,6,2354,6,2354,0,0
"192.168.1.1",47630,2,884,2,884,0,0
"192.168.1.1",47632,1,310,1,310,0,0
"192.168.1.1",47633,6,2354,6,2354,0,0
"192.168.1.1",47634,1,310,1,310,0,0
"192.168.1.1",47641,1,92,1,92,0,0
"192.168.1.1",47647,6,2354,6,2354,0,0
"192.168.1.1",47654,2,884,2,884,0,0
"192.168.1.1",47659,2,884,2,884,0,0
"192.168.1.1",47660,6,2354,6,2354,0,0
"192.168.1.1",47667,2,884,2,884,0,0
"192.168.1.1",47680,2,884,2,884,0,0
"192.168.1.1",47682,2,884,2,884,0,0
"192.168.1.1",47694,2,884,2,884,0,0
"192.168.1.1",47700,1,310,1,310,0,0
"192.168.1.1",47704,6,2354,6,2354,0,0
"192.168.1.1",47709,1,417,1,417,0,0
"192.168.1.1",47713,2,884,2,884,0,0
"192.168.1.1",47715,2,884,2,884,0,0
"192.168.1.1",47719,2,884,2,884,0,0
"192.168.1.1",47722,6,2354,6,2354,0,0
"192.168.1.1",47725,6,2354,6,2354,0,0
"192.168.1.1",47730,6,2354,6,2354,0,0
"192.168.1.1",47735,6,2354,6,2354,0,0
"192.168.1.1",47745,1,92,1,92,0,0
"192.168.1.1",47746,2,884,2,884,0,0
"192.168.1.1",47754,6,2354,6,2354,0,0
"192.168.1.1",47755,8,3238,8,3238,0,0
"192.168.1.1",47761,1,92,1,92,0,0
"192.168.1.1",47763,6,2354,6,2354,0,0
"192.168.1.1",47764,6,2354,6,2354,0,0
"192.168.1.1",47782,1,92,1,92,0,0
"192.168.1.1",47798,6,2354,6,2354,0,0
"192.168.1.1",47805,4,1768,4,1768,0,0
"192.168.1.1",47813,2,884,2,884,0,0
"192.168.1.1",47820,1,415,1,415,0,0
"192.168.1.1",47821,1,425,1,425,0,0
"192.168.1.1",47827,6,2354,6,2354,0,0
"192.168.1.1",47840,1,349,1,349,0,0
"192.168.1.1",47877,2,884,2,884,0,0
"192.168.1.1",47881,1,92,1,92,0,0
"192.168.1.1",47882,1,353,1,353,0,0
"192.168.1.1",47887,2,884,2,884,0,0
"192.168.1.1",47901,2,884,2,884,0,0
"192.168.1.1",47909,7,2446,7,2446,0,0
"192.168.1.1",47920,6,2354,6,2354,0,0
"192.168.1.1",47925,2,884,2,884,0,0
"192.168.1.1",47926,1,92,1,92,0,0
"192.168.1.1",47931,1,433,1,433,0,0
"192.168.1.1",47932,6,2354,6,2354,0,0
"192.168.1.1",47937,2,884,2,884,0,0
"192.168.1.1",47943,6,2354,6,2354,0,0
"192.168.1.1",47948,1,425,1,425,0,0
"192.168.1.1",47953,6,2354,6,2354,0,0
"192.168.1.1",47958,1,310,1,310,0,0
"192.168.1.1",47967,2,884,2,884,0,0
"192.168.1.1",47973,6,2354,6,2354,0,0
"192.168.1.1",47980,6,2354,6,2354,0,0
"192.168.1.1",47988,6,2354,6,2354,0,0
"192.168.1.1",47994,6,2354,6,2354,0,0
"192.168.1.1",48001,6,2354,6,2354,0,0
"192.168.1.1",48003,6,2354,6,2354,0,0
"192.168.1.1",48008,2,402,2,402,0,0
"192.168.1.1",48018,6,2354,6,2354,0,0
"192.168.1.1",48024,2,884,2,884,0,0
"192.168.1.1",48032,1,362,1,362,0,0
"192.168.1.1",48035,6,2354,6,2354,0,0
"192.168.1.1",48053,6,2354,6,2354,0,0
"192.168.1.1",48056,6,2354,6,2354,0,0
"192.168.1.1",48057,2,884,2,884,0,0
"192.168.1.1",48060,1,349,1,349,0,0
"192.168.1.1",48072,1,349,1,349,0,0
"192.168.1.1",48079,6,2354,6,2354,0,0
"192.168.1.1",48082,1,92,1,92,0,0
"192.168.1.1",48085,6,2354,6,2354,0,0
"192.168.1.1",48091,2,884,2,884,0,0
"192.168.1.1",48101,2,884,2,884,0,0
"192.168.1.1",48104,2,884,2,884,0,0
"192.168.1.1",48106,8,3238,8,3238,0,0
"192.168.1.1",48108,6,2354,6,2354,0,0
"192.168.1.1",48134,6,2354,6,2354,0,0
"192.168.1.1",48140,2,884,2,884,0,0
"192.168.1.1",48176,2,884,2,884,0,0
"192.168.1.1",48178,2,884,2,884,0,0
"192.168.1.1",48179,2,884,2,884,0,0
"192.168.1.1",48193,2,884,2,884,0,0
"192.168.1.1",48199,1,310,1,310,0,0
"192.168.1.1",48221,2,884,2,884,0,0
"192.168.1.1",48222,2,884,2,884,0,0
"192.168.1.1",48231,1,92,1,92,0,0
"192.168.1.1",48237,1,425,1,425,0,0
"192.168.1.1",48260,2,884,2,884,0,0
"192.168.1.1",48275,6,2354,6,2354,0,0
"192.168.1.1",48276,6,2354,6,2354,0,0
"192.168.1.1",48284,8,3238,8,3238,0,0
"192.168.1.1",48290,1,425,1,425,0,0
"192.168.1.1",48292,13,5135,13,5135,0,0
"192.168.1.1",48341,1,427,1,427,0,0
"192.168.1.1",48353,1,433,1,433,0,0
"192.168.1.1",48361,2,884,2,884,0,0
"192.168.1.1",48368,1,92,1,92,0,0
"192.168.1.1",48371,2,884,2,884,0,0
"192.168.1.1",48378,6,2354,6,2354,0,0
"192.168.1.1",48381,2,884,2,884,0,0
"192.168.1.1",48382,1,92,1,92,0,0
"192.168.1.1",48386,1,92,1,92,0,0
"192.168.1.1",48392,6,2354,6,2354,0,0
"192.168.1.1",48395,6,2354,6,2354,0,0
"192.168.1.1",48400,1,92,1,92,0,0
"192.168.1.1",48405,2,884,2,884,0,0
"192.168.1.1",48416,2,884,2,884,0,0
"192.168.1.1",48427,2,884,2,884,0,0
"192.168.1.1",48433,2,884,2,884,0,0
"192.168.1.1",48446,1,353,1,353,0,0
"192.168.1.1",48447,6,2354,6,2354,0,0
"192.168.1.1",48448,1,92,1,92,0,0
"192.168.1.1",48449,1,362,1,362,0,0
"192.168.1.1",48471,1,92,1,92,0,0
"192.168.1.1",48474,1,427,1,427,0,0
"192.168.1.1",48475,1,92,1,92,0,0
"192.168.1.1",48495,6,2354,6,2354,0,0
"192.168.1.1",48500,2,461,2,461,0,0
"192.168.1.1",48506,2,884,2,884,0,0
"192.168.1.1",48507,1,92,1,92,0,0
"192.168.1.1",48509,6,2354,6,2354,0,0
"192.168.1.1",48517,6,2354,6,2354,0,0
"192.168.1.1",48521,6,2354,6,2354,0,0
"192.168.1.1",48524,1,425,1,425,0,0
"192.168.1.1",48529,6,2354,6,2354,0,0
"192.168.1.1",48538,1,92,1,92,0,0
"192.168.1.1",48541,1,417,1,417,0,0
"192.168.1.1",48555,7,2769,7,2769,0,0
"192.168.1.1",48568,1,362,1,362,0,0
"192.168.1.1",48575,6,2354,6,2354,0,0
"192.168.1.1",48577,6,2354,6,2354,0,0
"192.168.1.1",48578,1,92,1,92,0,0
"192.168.1.1",48582,8,3238,8,3238,0,0
"192.168.1.1",48591,6,2354,6,2354,0,0
"192.168.1.1",48600,1,92,1,92,0,0
"192.168.1.1",48602,6,2354,6,2354,0,0
"192.168.1.1",48609,2,884,2,884,0,0
"192.168.1.1",48613,2,884,2,884,0,0
"192.168.1.1",48615,1,92,1,92,0,0
"192.168.1.1",48618,6,2354,6,2354,0,0
"192.168.1.1",48620,6,2354,6,2354,0,0
"192.168.1.1",48622,6,2354,6,2354,0,0
"192.168.1.1",48627,6,2354,6,2354,0,0
"192.168.1.1",48635,6,2354,6,2354,0,0
"192.168.1.1",48636,6,2354,6,2354,0,0
"192.168.1.1",48643,2,884,2,884,0,0
"192.168.1.1",48646,2,884,2,884,0,0
"192.168.1.1",48647,2,884,2,884,0,0
"192.168.1.1",48649,6,2354,6,2354,0,0
"192.168.1.1",48659,2,884,2,884,0,0
"192.168.1.1",48679,6,2354,6,2354,0,0
"192.168.1.1",48692,2,884,2,884,0,0
"192.168.1.1",48696,6,2354,6,2354,0,0
"192.168.1.1",48699,1,92,1,92,0,0
"192.168.1.1",48720,1,417,1,417,0,0
"192.168.1.1",48721,2,884,2,884,0,0
"192.168.1.1",48726,1,310,1,310,0,0
"192.168.1.1",48730,6,2354,6,2354,0,0
"192.168.1.1",48745,6,2354,6,2354,0,0
"192.168.1.1",48755,2,884,2,884,0,0
"192.168.1.1",48765,1,415,1,415,0,0
"192.168.1.1",48766,1,92,1,92,0,0
"192.168.1.1",48770,6,2354,6,2354,0,0
"192.168.1.1",48772,6,2354,6,2354,0,0
"192.168.1.1",48776,1,92,1,92,0,0
"192.168.1.1",48777,2,884,2,884,0,0
"192.168.1.1",48789,6,2354,6,2354,0,0
"192.168.1.1",48791,1,415,1,415,0,0
"192.168.1.1",48794,2,884,2,884,0,0
"192.168.1.1",48796,1,310,1,310,0,0
"192.168.1.1",48808,3,976,3,976,0,0
"192.168.1.1",48809,6,2354,6,2354,0,0
"192.168.1.1",48814,6,2354,6,2354,0,0
"192.168.1.1",48835,1,92,1,92,0,0
"192.168.1.1",48849,6,2354,6,2354,0,0
"192.168.1.1",48852,2,832,2,832,0,0
"192.168.1.1",48856,6,2354,6,2354,0,0
"192.168.1.1",48859,1,92,1,92,0,0
"192.168.1.1",48882,6,2354,6,2354,0,0
"192.168.1.1",48886,1,310,1,310,0,0
"192.168.1.1",48907,2,884,2,884,0,0
"192.168.1.1",48910,6,2354,6,2354,0,0
"192.168.1.1",48915,2,884,2,884,0,0
"192.168.1.1",48917,2,884,2,884,0,0
"192.168.1.1",48929,1,92,1,92,0,0
"192.168.1.1",48940,6,2354,6,2354,0,0
"192.168.1.1",48960,1,92,1,92,0,0
"192.168.1.1",48962,2,884,2,884,0,0
"192.168.1.1",48989,1,310,1,310,0,0
"192.168.1.1",48992,1,92,1,92,0,0
"192.168.1.1",48996,8,3238,8,3238,0,0
"192.168.1.1",49002,2,884,2,884,0,0
"192.168.1.1",49005,6,2354,6,2354,0,0
"192.168.1.1",49008,1,92,1,92,0,0
"192.168.1.1",49018,1,92,1,92,0,0
"192.168.1.1",49036,2,884,2,884,0,0
"192.168.1.1",49041,1,425,1,425,0,0
"192.168.1.1",49042,2,884,2,884,0,0
"192.168.1.1",49061,1,349,1,349,0,0
"192.168.1.1",49062,1,369,1,369,0,0
"192.168.1.1",49063,2,884,2,884,0,0
"192.168.1.1",49066,2,884,2,884,0,0
"192.168.1.1",49073,2,884,2,884,0,0
"192.168.1.1",49079,6,2354,6,2354,0,0
"192.168.1.1",49089,2,884,2,884,0,0
"192.168.1.1",49096,2,184,2,184,0,0
"192.168.1.1",49097,6,2354,6,2354,0,0
"192.168.1.1",49122,2,884,2,884,0,0
"192.168.1.1",49129,1,362,1,362,0,0
"192.168.1.1",49138,6,2354,6,2354,0,0
"192.168.1.1",49151,6,2354,6,2354,0,0
"192.168.1.1",49159,6,2354,6,2354,0,0
"192.168.1.31",49160,2,424,1,69,1,355
"192.168.1.31",49164,2,206,1,89,1,117
"192.168.1.1",49165,6,2354,6,2354,0,0
"192.168.1.31",49172,32,9004,15,3646,17,5358
"192.168.1.31",49173,2,194,1,83,1,111
"192.168.1.31",49178,2,211,1,76,1,135
"192.168.1.1",49179,2,884,2,884,0,0
"192.168.1.31",49180,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49180,2,190,2,190,0,0
"192.168.1.1",49182,4,1768,4,1768,0,0
"192.168.1.31",49187,2,298,1,85,1,213
"192.168.1.31",49193,37,15127,19,4876,18,10251
"192.168.1.1",49197,6,2354,6,2354,0,0
"192.168.1.31",49197,2,180,1,74,1,106
"192.168.1.31",49200,2,236,1,83,1,153
"192.168.1.31",49211,2,215,1,83,1,132
"192.168.1.31",49213,2,200,1,92,1,108
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49213,1,112,1,112,0,0
"192.168.1.31",49217,4,385,2,143,2,242
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49217,1,89,1,89,0,0
"192.168.1.31",49224,22,7771,12,4508,10,3263
"192.168.1.31",49226,2,138,1,69,1,69
"192.168.1.1",49227,1,369,1,369,0,0
"192.168.1.31",49227,4,848,4,848,0,0
"192.168.1.31",49228,4,868,4,868,0,0
"192.168.1.31",49231,2,273,1,85,1,188
"192.168.1.1",49235,1,92,1,92,0,0
"192.168.1.31",49235,22,7784,10,3173,12,4611
"192.168.1.31",49238,4,380,2,168,2,212
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49238,1,105,1,105,0,0
"192.168.1.1",49248,1,92,1,92,0,0
"192.168.1.31",49248,2,138,1,69,1,69
"192.168.1.1",49256,2,884,2,884,0,0
"192.168.1.31",49263,19,8588,10,6030,9,2558
"192.168.1.31",49264,2,224,1,85,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49264,1,105,1,105,0,0
"192.168.1.1",49266,2,884,2,884,0,0
"192.168.1.1",49275,8,3238,8,3238,0,0
"192.168.1.1",49276,1,92,1,92,0,0
"192.168.1.31",49277,2,253,1,83,1,170
"192.168.1.31",49280,2,259,1,83,1,176
"192.168.1.31",49283,2,210,1,91,1,119
"192.168.1.31",49289,2,227,1,83,1,144
"192.168.1.31",49295,2,194,1,83,1,111
"192.168.1.1",49299,1,92,1,92,0,0
"192.168.1.1",49300,2,884,2,884,0,0
"192.168.1.1",49306,1,362,1,362,0,0
"192.168.1.1",49307,1,92,1,92,0,0
"192.168.1.31",49315,2,198,1,91,1,107
"192.168.1.31",49316,19,6339,9,3102,10,3237
"192.168.1.1",49317,2,884,2,884,0,0
"192.168.1.1",49319,2,884,2,884,0,0
"192.168.1.31",49321,18,9529,10,7035,8,2494
"192.168.1.1",49322,6,2354,6,2354,0,0
"192.168.1.31",49322,4,848,4,848,0,0
"192.168.1.1",49323,3,976,3,976,0,0
"192.168.1.31",49323,4,868,4,868,0,0
"192.168.1.31",49324,2,182,1,83,1,99
"192.168.1.31",49328,2,138,1,69,1,69
"192.168.1.31",49330,2,289,1,83,1,206
"192.168.1.31",49338,2,298,1,85,1,213
"192.168.1.1",49340,7,2707,7,2707,0,0
"192.168.1.31",49341,2,208,1,85,1,123
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49341,1,105,1,105,0,0
"192.168.1.1",49342,1,349,1,349,0,0
"192.168.1.1",49345,4,1768,4,1768,0,0
"192.168.1.1",49348,1,310,1,310,0,0
"192.168.1.31",49349,15,6732,7,4101,8,2631
"192.168.1.1",49350,2,884,2,884,0,0
"192.168.1.31",49352,17,8325,9,5831,8,2494
"192.168.1.1",49356,6,2354,6,2354,0,0
"192.168.1.31",49358,2,273,1,76,1,197
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49358,1,96,1,96,0,0
"192.168.1.1",49363,1,362,1,362,0,0
"192.168.1.1",49366,6,2354,6,2354,0,0
"192.168.1.1",49367,1,310,1,310,0,0
"192.168.1.31",49367,2,154,1,69,1,85
"192.168.1.31",49384,31,15706,17,12774,14,2932
"192.168.1.31",49386,16,7030,8,4275,8,2755
"192.168.1.1",49389,2,884,2,884,0,0
"192.168.1.1",49403,6,2354,6,2354,0,0
"192.168.1.31",49403,18,8392,9,5835,9,2557
"192.168.1.1",49404,1,92,1,92,0,0
"192.168.1.31",49404,6,1083,5,933,1,150
"192.168.1.31",49405,4,868,4,868,0,0
"192.168.1.31",49406,2,290,1,85,1,205
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49406,1,105,1,105,0,0
"192.168.1.31",49407,2,236,1,85,1,151
"192.168.1.31",49412,2,235,1,85,1,150
"192.168.1.1",49413,1,92,1,92,0,0
"192.168.1.1",49416,2,884,2,884,0,0
"192.168.1.1",49417,1,92,1,92,0,0
"192.168.1.31",49425,2,215,1,83,1,132
"192.168.1.1",49427,2,884,2,884,0,0
"192.168.1.1",49443,1,92,1,92,0,0
"192.168.1.1",49446,6,2354,6,2354,0,0
"192.168.1.31",49450,14,6736,7,4088,7,2648
"192.168.1.31",49452,2,197,1,76,1,121
"192.168.1.31",49454,2,211,1,76,1,135
"192.168.1.31",49456,2,178,1,75,1,103
"192.168.1.31",49457,13,4868,6,1860,7,3008
"192.168.1.1",49458,6,2354,6,2354,0,0
"192.168.1.1",49462,2,884,2,884,0,0
"192.168.1.1",49463,6,2354,6,2354,0,0
"192.168.1.31",49464,2,360,1,116,1,244
"192.168.1.1",49465,6,2354,6,2354,0,0
"192.168.1.1",49466,1,362,1,362,0,0
"192.168.1.31",49467,2,197,1,76,1,121
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49467,1,96,1,96,0,0
"192.168.1.31",49469,31,10193,15,4125,16,6068
"192.168.1.31",49470,2,198,1,85,1,113
"192.168.1.31",49471,19,7797,9,2312,10,5485
"192.168.1.31",49472,886,934055,100,18819,786,915236
"192.168.1.1",49475,6,2354,6,2354,0,0
"192.168.1.31",49477,4,848,4,848,0,0
"192.168.1.31",49478,4,868,4,868,0,0
"192.168.1.1",49481,1,92,1,92,0,0
"192.168.1.31",49481,2,342,1,86,1,256
"192.168.1.1",49482,2,884,2,884,0,0
"192.168.1.31",49483,2,201,1,71,1,130
"192.168.1.31",49485,2,224,1,85,1,139
"192.168.1.31",49486,2,227,1,83,1,144
"192.168.1.31",49487,4,444,2,165,2,279
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49487,1,100,1,100,0,0
"192.168.1.31",49489,2,257,1,88,1,169
"192.168.1.1",49490,1,92,1,92,0,0
"192.168.1.31",49490,17,5941,9,3081,8,2860
"192.168.1.1",49493,2,884,2,884,0,0
"192.168.1.1",49494,2,884,2,884,0,0
"192.168.1.31",49494,2,227,1,83,1,144
"192.168.1.1",49496,6,2354,6,2354,0,0
"192.168.1.31",49496,2,154,1,69,1,85
"192.168.1.1",49499,2,884,2,884,0,0
"192.168.1.31",49501,2,379,1,69,1,310
"192.168.1.31",49504,2,268,1,80,1,188
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49504,1,100,1,100,0,0
"192.168.1.1",49506,6,2354,6,2354,0,0
"192.168.1.1",49510,2,884,2,884,0,0
"192.168.1.1",49519,1,349,1,349,0,0
"192.168.1.1",49520,2,884,2,884,0,0
"192.168.1.31",49520,2,224,1,85,1,139
"192.168.1.1",49522,2,884,2,884,0,0
"192.168.1.31",49523,2,178,1,81,1,97
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49523,1,101,1,101,0,0
"192.168.1.1",49524,1,92,1,92,0,0
"192.168.1.31",49524,2,247,1,85,1,162
"192.168.1.1",49530,1,92,1,92,0,0
"192.168.1.1",49544,1,433,1,433,0,0
"192.168.1.31",49544,2,224,1,85,1,139
"192.168.1.1",49545,2,884,2,884,0,0
"192.168.1.31",49548,4,419,2,156,2,263
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49548,2,196,2,196,0,0
"192.168.1.1",49551,2,884,2,884,0,0
"192.168.1.31",49558,2,178,1,81,1,97
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49558,1,101,1,101,0,0
"192.168.1.31",49569,2,186,1,85,1,101
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49569,1,105,1,105,0,0
"192.168.1.1",49571,2,884,2,884,0,0
"192.168.1.1",49572,2,884,2,884,0,0
"192.168.1.31",49577,2,235,1,85,1,150
"192.168.1.1",49578,1,417,1,417,0,0
"192.168.1.1",49581,2,884,2,884,0,0
"192.168.1.1",49582,1,417,1,417,0,0
"192.168.1.31",49583,31,16498,17,13567,14,2931
"192.168.1.1",49586,6,2354,6,2354,0,0
"192.168.1.1",49588,1,425,1,425,0,0
"192.168.1.31",49588,2,222,1,71,1,151
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",49588,1,91,1,91,0,0
"192.168.1.1",49594,6,2354,6,2354,0,0
"192.168.1.31",49598,2,424,1,69,1,355
"192.168.1.1",49602,2,884,2,884,0,0
"192.168.1.1",49603,9,3330,9,3330,0,0
"192.168.1.1",49604,1,369,1,369,0,0
"192.168.1.1",49605,1,369,1,369,0,0
"192.168.1.31",49607,2,156,1,78,1,78
"192.168.1.1",49608,6,2354,6,2354,0,0
"192.168.1.31",49608,2,236,1,85,1,151
"192.168.1.1",49610,2,884,2,884,0,0
"192.168.1.31",49610,4,848,4,848,0,0
"192.168.1.31",49611,4,868,4,868,0,0
