Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.1",54469,1,369,1,369,0,0
"192.168.1.31",54470,2,138,1,69,1,69
"192.168.1.1",54471,1,92,1,92,0,0
"192.168.1.31",54475,22,7372,12,4268,10,3104
"192.168.1.31",54476,2,227,1,83,1,144
"192.168.1.31",54477,2,298,1,85,1,213
"192.168.1.31",54480,2,238,1,83,1,155
"192.168.1.31",54483,2,223,1,81,1,142
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54483,1,101,1,101,0,0
"192.168.1.31",54488,2,424,1,69,1,355
"192.168.1.1",54491,2,884,2,884,0,0
"192.168.1.31",54496,2,198,1,91,1,107
"192.168.1.1",54498,2,884,2,884,0,0
"192.168.1.31",54498,2,154,1,69,1,85
"192.168.1.31",54504,2,227,1,83,1,144
"192.168.1.1",54505,2,884,2,884,0,0
"192.168.1.31",54505,2,221,1,80,1,141
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54505,1,100,1,100,0,0
"192.168.1.1",54506,1,92,1,92,0,0
"192.168.1.1",54507,12,4708,12,4708,0,0
"192.168.1.1",54508,2,884,2,884,0,0
"192.168.1.31",54511,2,224,1,85,1,139
"192.168.1.1",54514,1,369,1,369,0,0
"192.168.1.1",54517,2,884,2,884,0,0
"192.168.1.31",54522,2,172,1,78,1,94
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54522,1,98,1,98,0,0
"192.168.1.31",54532,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54532,1,99,1,99,0,0
"192.168.1.31",54535,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54535,1,99,1,99,0,0
"192.168.1.31",54536,2,315,1,83,1,232
"192.168.1.31",54538,2,178,1,81,1,97
"192.168.1.31",54541,4,442,2,166,2,276
"192.168.1.31",54543,2,235,1,85,1,150
"192.168.1.1",54544,2,884,2,884,0,0
"192.168.1.31",54553,2,227,1,83,1,144
"192.168.1.1",54557,6,2354,6,2354,0,0
"192.168.1.1",54558,1,310,1,310,0,0
"192.168.1.31",54559,2,223,1,76,1,147
"192.168.1.31",54560,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54560,1,108,1,108,0,0
"192.168.1.31",54561,12,5497,6,2847,6,2650
"192.168.1.1",54563,1,369,1,369,0,0
"192.168.1.31",54565,2,241,1,83,1,158
"192.168.1.31",54567,2,227,1,83,1,144
"192.168.1.31",54568,2,296,1,77,1,219
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54568,1,97,1,97,0,0
"192.168.1.31",54573,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54573,1,95,1,95,0,0
"192.168.1.1",54577,7,2771,7,2771,0,0
"192.168.1.1",54578,2,884,2,884,0,0
"192.168.1.31",54579,2,298,1,85,1,213
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54581,1,105,1,105,0,0
"192.168.1.31",54588,2,342,1,85,1,257
"192.168.1.1",54590,2,884,2,884,0,0
"192.168.1.31",54590,2,310,1,85,1,225
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54590,1,105,1,105,0,0
"192.168.1.31",54593,2,267,1,97,1,170
"192.168.1.1",54594,1,92,1,92,0,0
"192.168.1.31",54594,4,848,4,848,0,0
"192.168.1.31",54595,4,868,4,868,0,0
"192.168.1.1",54598,1,310,1,310,0,0
"192.168.1.1",54601,1,92,1,92,0,0
"192.168.1.1",54609,7,2446,7,2446,0,0
"192.168.1.1",54611,1,92,1,92,0,0
"192.168.1.31",54611,2,298,1,85,1,213
"192.168.1.1",54612,2,884,2,884,0,0
"192.168.1.31",54613,2,199,1,74,1,125
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54613,1,94,1,94,0,0
"192.168.1.31",54616,2,205,1,83,1,122
"192.168.1.31",54617,62,12516,33,5054,29,7462
"192.168.1.31",54618,4,848,4,848,0,0
"192.168.1.31",54619,4,868,4,868,0,0
"192.168.1.31",54621,2,289,1,83,1,206
"192.168.1.31",54624,16,5960,8,3401,8,2559
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54624,1,91,1,91,0,0
"192.168.1.1",54626,2,884,2,884,0,0
"192.168.1.31",54627,2,395,1,69,1,326
"192.168.1.31",54629,2,197,1,76,1,121
"192.168.1.1",54636,7,2446,7,2446,0,0
"192.168.1.31",54636,2,194,1,89,1,105
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54636,1,109,1,109,0,0
"192.168.1.31",54638,2,235,1,85,1,150
"192.168.1.31",54640,2,168,1,76,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54640,1,96,1,96,0,0
"192.168.1.31",54641,4,868,4,868,0,0
"192.168.1.1",54642,2,884,2,884,0,0
"192.168.1.1",54643,12,4708,12,4708,0,0
"192.168.1.31",54643,2,326,1,72,1,254
"192.168.1.31",54644,2,298,1,85,1,213
"192.168.1.31",54646,2,224,1,85,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54646,1,105,1,105,0,0
"192.168.1.1",54647,2,884,2,884,0,0
"192.168.1.1",54649,1,353,1,353,0,0
"192.168.1.31",54650,2,138,1,69,1,69
"192.168.1.31",54651,4,848,4,848,0,0
"192.168.1.31",54652,4,868,4,868,0,0
"192.168.1.1",54653,2,884,2,884,0,0
"192.168.1.31",54653,12,4783,5,1779,7,3004
"192.168.1.1",54654,2,884,2,884,0,0
"192.168.1.31",54654,11,4710,4,1706,7,3004
"192.168.1.31",54655,10,4635,3,1632,7,3003
"192.168.1.1",54659,2,884,2,884,0,0
"192.168.1.1",54661,6,2354,6,2354,0,0
"192.168.1.1",54662,2,884,2,884,0,0
"192.168.1.1",54665,8,3238,8,3238,0,0
"192.168.1.31",54666,2,214,1,75,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54666,1,95,1,95,0,0
"192.168.1.31",54667,16,7112,8,4621,8,2491
"192.168.1.31",54668,4,848,4,848,0,0
"192.168.1.31",54669,4,868,4,868,0,0
"192.168.1.31",54671,2,226,1,83,1,143
"192.168.1.31",54672,110,47859,54,23295,56,24564
"192.168.1.1",54674,2,884,2,884,0,0
"192.168.1.31",54678,4,362,2,164,2,198
"192.168.1.31",54679,15,7040,7,2923,8,4117
"192.168.1.1",54682,2,884,2,884,0,0
"192.168.1.1",54686,6,2354,6,2354,0,0
"192.168.1.1",54698,6,2354,6,2354,0,0
"192.168.1.31",54701,2,156,1,78,1,78
"192.168.1.1",54702,7,2707,7,2707,0,0
"192.168.1.31",54704,2,236,1,85,1,151
"192.168.1.1",54705,6,2354,6,2354,0,0
"192.168.1.1",54709,6,2354,6,2354,0,0
"192.168.1.1",54710,1,362,1,362,0,0
"192.168.1.1",54711,6,2354,6,2354,0,0
"192.168.1.31",54711,2,232,1,83,1,149
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54711,1,103,1,103,0,0
"192.168.1.31",54712,2,340,1,94,1,246
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54712,1,114,1,114,0,0
"192.168.1.1",54715,1,417,1,417,0,0
"192.168.1.31",54716,2,241,1,84,1,157
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54716,1,104,1,104,0,0
"192.168.1.31",54720,15,7512,8,5083,7,2429
"192.168.1.31",54724,30,15784,16,12472,14,3312
"192.168.1.1",54726,6,2354,6,2354,0,0
"192.168.1.1",54734,1,417,1,417,0,0
"192.168.1.1",54739,2,884,2,884,0,0
"192.168.1.31",54739,2,215,1,83,1,132
"192.168.1.31",54740,2,224,1,85,1,139
"192.168.1.31",54742,2,182,1,83,1,99
"192.168.1.31",54746,2,154,1,69,1,85
"192.168.1.31",54747,2,236,1,85,1,151
"192.168.1.1",54749,1,92,1,92,0,0
"192.168.1.31",54749,2,194,1,89,1,105
"192.168.1.31",54754,2,227,1,83,1,144
"192.168.1.31",54756,2,201,1,71,1,130
"192.168.1.1",54769,1,92,1,92,0,0
"192.168.1.1",54772,2,884,2,884,0,0
"192.168.1.31",54775,2,204,1,80,1,124
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54775,1,100,1,100,0,0
"192.168.1.31",54778,2,237,1,82,1,155
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54778,1,102,1,102,0,0
"192.168.1.31",54779,26,17231,10,5512,16,11719
"192.168.1.31",54783,2,224,1,85,1,139
"192.168.1.1",54784,6,2354,6,2354,0,0
"192.168.1.1",54785,2,884,2,884,0,0
"192.168.1.1",54787,6,2354,6,2354,0,0
"192.168.1.31",54789,2,232,1,83,1,149
"192.168.1.1",54796,2,884,2,884,0,0
"192.168.1.31",54796,2,259,1,78,1,181
"192.168.1.31",54805,2,260,1,71,1,189
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54805,1,91,1,91,0,0
"192.168.1.31",54807,2,238,1,91,1,147
"192.168.1.31",54814,2,298,1,85,1,213
"192.168.1.1",54815,1,310,1,310,0,0
"192.168.1.31",54816,2,289,1,83,1,206
"192.168.1.1",54817,6,2354,6,2354,0,0
"192.168.1.31",54817,4,848,4,848,0,0
"192.168.1.1",54818,6,2354,6,2354,0,0
"192.168.1.31",54818,4,868,4,868,0,0
"192.168.1.31",54819,2,244,1,94,1,150
"192.168.1.1",54824,6,2354,6,2354,0,0
"192.168.1.31",54825,2,154,1,69,1,85
"192.168.1.1",54827,6,2354,6,2354,0,0
"192.168.1.31",54828,2,227,1,83,1,144
"192.168.1.31",54829,2,215,1,83,1,132
"192.168.1.1",54830,7,2787,7,2787,0,0
"192.168.1.31",54836,2,215,1,83,1,132
"192.168.1.31",54842,2,236,1,85,1,151
"192.168.1.1",54860,1,92,1,92,0,0
"192.168.1.31",54863,2,192,1,88,1,104
"192.168.1.1",54864,2,884,2,884,0,0
"192.168.1.31",54864,2,224,1,85,1,139
"192.168.1.31",54866,2,241,1,83,1,158
"192.168.1.31",54873,2,154,1,69,1,85
"192.168.1.31",54874,31,13871,16,10489,15,3382
"192.168.1.31",54880,2,224,1,85,1,139
"192.168.1.1",54883,2,884,2,884,0,0
"192.168.1.1",54884,1,92,1,92,0,0
"192.168.1.31",54886,2,166,1,75,1,91
"192.168.1.1",54893,2,884,2,884,0,0
"192.168.1.31",54898,2,395,1,69,1,326
"192.168.1.1",54899,6,2354,6,2354,0,0
"192.168.1.1",54904,1,92,1,92,0,0
"192.168.1.31",54904,2,215,1,83,1,132
"192.168.1.1",54905,2,884,2,884,0,0
"192.168.1.1",54907,2,884,2,884,0,0
"192.168.1.1",54908,6,2354,6,2354,0,0
"192.168.1.31",54917,14,5696,7,2611,7,3085
"192.168.1.31",54918,2,256,1,76,1,180
"192.168.1.1",54928,6,2354,6,2354,0,0
"192.168.1.31",54929,2,395,1,69,1,326
"192.168.1.1",54931,8,3238,8,3238,0,0
"192.168.1.1",54937,6,2354,6,2354,0,0
"192.168.1.31",54941,2,194,1,83,1,111
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54941,1,103,1,103,0,0
"192.168.1.31",54954,2,224,1,98,1,126
"192.168.1.31",54956,2,240,1,88,1,152
"192.168.1.31",54962,2,289,1,83,1,206
"192.168.1.31",54965,46,19973,24,16432,22,3541
"192.168.1.31",54967,2,198,1,85,1,113
"192.168.1.31",54971,2,240,1,88,1,152
"192.168.1.31",54973,2,235,1,85,1,150
"192.168.1.1",54974,1,92,1,92,0,0
"192.168.1.31",54974,2,138,1,69,1,69
"192.168.1.31",54976,2,234,1,76,1,158
"192.168.1.31",54977,27,11684,14,4643,13,7041
"192.168.1.1",54980,2,884,2,884,0,0
"192.168.1.1",54983,1,369,1,369,0,0
"192.168.1.31",54985,2,236,1,78,1,158
"192.168.1.31",54989,4,722,2,154,2,568
"192.168.1.31",54994,2,168,1,76,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54994,1,96,1,96,0,0
"192.168.1.31",55000,2,391,1,69,1,322
"192.168.1.31",55002,2,395,1,69,1,326
"192.168.1.31",55007,4,848,4,848,0,0
"192.168.1.31",55010,2,404,1,69,1,335
"192.168.1.31",55011,2,182,1,83,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55011,1,103,1,103,0,0
"192.168.1.31",55012,2,224,1,85,1,139
"192.168.1.31",55013,2,208,1,78,1,130
"192.168.1.31",55014,2,315,1,83,1,232
"192.168.1.31",55015,4,413,2,166,2,247
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55015,1,101,1,101,0,0
"192.168.1.31",55019,19,7608,10,3161,9,4447
"192.168.1.1",55020,2,884,2,884,0,0
"192.168.1.31",55027,2,315,1,83,1,232
"192.168.1.1",55028,1,92,1,92,0,0
"192.168.1.31",55039,4,726,2,154,2,572
"192.168.1.31",55042,4,615,2,170,2,445
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55042,1,107,1,107,0,0
"192.168.1.31",55045,2,215,1,83,1,132
"192.168.1.31",55049,2,293,1,74,1,219
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55049,1,94,1,94,0,0
"192.168.1.1",55054,6,2354,6,2354,0,0
"192.168.1.31",55060,2,178,1,81,1,97
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55060,1,101,1,101,0,0
"192.168.1.1",55067,6,2354,6,2354,0,0
"192.168.1.1",55068,6,2354,6,2354,0,0
"192.168.1.31",55070,31,9870,15,4118,16,5752
"192.168.1.1",55072,1,362,1,362,0,0
"192.168.1.31",55073,616,238063,289,75109,327,162954
"192.168.1.31",55074,2,298,1,85,1,213
"192.168.1.31",55075,4,454,2,163,2,291
"192.168.1.31",55076,4,848,4,848,0,0
"192.168.1.31",55077,4,868,4,868,0,0
"192.168.1.1",55080,1,310,1,310,0,0
"192.168.1.31",55081,2,315,1,83,1,232
"192.168.1.1",55086,2,884,2,884,0,0
"192.168.1.1",55091,2,884,2,884,0,0
"192.168.1.1",55092,1,353,1,353,0,0
"192.168.1.1",55094,1,415,1,415,0,0
"192.168.1.1",55098,6,2354,6,2354,0,0
"192.168.1.1",55102,2,884,2,884,0,0
"192.168.1.1",55107,6,2354,6,2354,0,0
"192.168.1.31",55107,2,289,1,83,1,206
"192.168.1.1",55111,1,362,1,362,0,0
"192.168.1.1",55114,6,2354,6,2354,0,0
"192.168.1.31",55116,2,201,1,71,1,130
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55116,1,91,1,91,0,0
"192.168.1.31",55120,1057,1259016,501,642668,556,616348
"192.168.1.31",55126,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55126,1,108,1,108,0,0
"192.168.1.31",55127,14,5731,7,2930,7,2801
"192.168.1.1",55128,6,2354,6,2354,0,0
"192.168.1.31",55128,2,182,1,83,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55128,1,103,1,103,0,0
"192.168.1.31",55129,2,236,1,85,1,151
"192.168.1.31",55130,2,223,1,76,1,147
"192.168.1.1",55131,6,2354,6,2354,0,0
"192.168.1.31",55138,2,236,1,85,1,151
"192.168.1.31",55142,122,20374,122,20374,0,0
"192.168.1.31",55143,2,222,1,71,1,151
"192.168.1.31",55147,2,189,1,75,1,114
"192.168.1.31",55155,2,154,1,69,1,85
"192.168.1.31",55156,2,349,1,83,1,266
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55156,1,103,1,103,0,0
"192.168.1.1",55157,1,92,1,92,0,0
"192.168.1.31",55157,4,848,4,848,0,0
"192.168.1.31",55158,4,868,4,868,0,0
"192.168.1.31",55160,2,198,1,85,1,113
"192.168.1.31",55161,30,14141,13,6072,17,8069
"192.168.1.1",55164,2,884,2,884,0,0
"192.168.1.31",55164,2,235,1,85,1,150
"192.168.1.1",55167,6,2354,6,2354,0,0
"192.168.1.31",55168,2,235,1,85,1,150
"192.168.1.1",55169,2,884,2,884,0,0
"192.168.1.31",55169,12,4782,5,1779,7,3003
"192.168.1.1",55170,1,92,1,92,0,0
"192.168.1.31",55177,2,257,1,88,1,169
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55177,1,108,1,108,0,0
"192.168.1.31",55178,13,5568,7,2918,6,2650
"192.168.1.1",55179,1,92,1,92,0,0
"192.168.1.1",55183,1,433,1,433,0,0
"192.168.1.1",55192,2,884,2,884,0,0
"192.168.1.31",55192,2,315,1,83,1,232
"192.168.1.1",55193,6,2354,6,2354,0,0
"192.168.1.1",55194,1,92,1,92,0,0
"192.168.1.31",55197,2,208,1,90,1,118
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55197,1,110,1,110,0,0
"192.168.1.1",55198,1,310,1,310,0,0
"192.168.1.1",55203,12,4708,12,4708,0,0
"192.168.1.1",55205,18,7062,18,7062,0,0
"192.168.1.31",55205,2,217,1,76,1,141
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55205,1,96,1,96,0,0
"192.168.1.31",55206,20,9578,8,2321,12,7257
"192.168.1.31",55215,2,243,1,86,1,157
"192.168.1.31",55217,2,238,1,83,1,155
"192.168.1.1",55218,2,884,2,884,0,0
"192.168.1.31",55223,2,138,1,69,1,69
"192.168.1.1",55228,2,884,2,884,0,0
"192.168.1.1",55229,2,884,2,884,0,0
"192.168.1.1",55235,1,310,1,310,0,0
"192.168.1.31",55235,4,417,2,147,2,270
"192.168.1.31",55236,2,190,1,79,1,111
"192.168.1.1",55239,2,884,2,884,0,0
"192.168.1.31",55240,2,210,1,91,1,119
"192.168.1.31",55242,2,236,1,85,1,151
"192.168.1.1",55244,2,884,2,884,0,0
"192.168.1.1",55246,1,92,1,92,0,0
"192.168.1.31",55248,2,236,1,85,1,151
"192.168.1.31",55251,23,8879,11,3535,12,5344
"192.168.1.1",55252,2,884,2,884,0,0
"192.168.1.1",55255,2,884,2,884,0,0
"192.168.1.31",55255,4,498,2,172,2,326
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55255,1,104,1,104,0,0
"192.168.1.1",55256,6,2354,6,2354,0,0
"192.168.1.31",55256,4,401,2,162,2,239
"192.168.1.1",55258,2,884,2,884,0,0
"192.168.1.31",55259,16,6921,8,4171,8,2750
"192.168.1.1",55261,3,1246,3,1246,0,0
"192.168.1.1",55267,2,884,2,884,0,0
"192.168.1.31",55268,2,194,1,89,1,105
"192.168.1.31",55269,31,16436,17,13507,14,2929
"192.168.1.1",55270,2,884,2,884,0,0
"192.168.1.1",55273,4,1768,4,1768,0,0
"192.168.1.31",55277,4,366,2,155,2,211
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55277,1,100,1,100,0,0
"192.168.1.1",55280,2,884,2,884,0,0
"192.168.1.31",55282,2,242,1,89,1,153
"192.168.1.31",55289,2,270,1,91,1,179
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55289,1,111,1,111,0,0
"192.168.1.1",55290,1,92,1,92,0,0
"192.168.1.31",55290,2,190,1,79,1,111
"192.168.1.1",55292,7,2446,7,2446,0,0
"192.168.1.31",55294,4,434,2,165,2,269
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55294,1,111,1,111,0,0
"192.168.1.31",55295,6,1095,5,933,1,162
"192.168.1.1",55298,2,884,2,884,0,0
"192.168.1.31",55298,2,254,1,71,1,183
"192.168.1.31",55299,23,10390,11,2521,12,7869
"192.168.1.1",55302,6,2354,6,2354,0,0
"192.168.1.31",55302,4,488,2,166,2,322
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55302,1,101,1,101,0,0
"192.168.1.1",55303,1,92,1,92,0,0
"192.168.1.31",55303,4,848,4,848,0,0
"192.168.1.31",55307,2,211,1,76,1,135
"192.168.1.31",55310,2,138,1,69,1,69
"192.168.1.1",55311,2,884,2,884,0,0
"192.168.1.31",55311,2,222,1,83,1,139
"192.168.1.31",55314,2,176,1,80,1,96
"192.168.1.31",55315,2,238,1,83,1,155
"192.168.1.1",55320,7,2723,7,2723,0,0
"192.168.1.31",55322,2,166,1,83,1,83
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55322,1,103,1,103,0,0
"192.168.1.1",55326,2,884,2,884,0,0
"192.168.1.31",55326,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55326,1,108,1,108,0,0
"192.168.1.31",55327,12,5495,6,2845,6,2650
"192.168.1.1",55329,1,92,1,92,0,0
"192.168.1.31",55330,2,237,1,77,1,160
"192.168.1.31",55332,43,18217,23,14014,20,4203
"192.168.1.31",55333,4,848,4,848,0,0
"192.168.1.1",55334,6,2354,6,2354,0,0
"192.168.1.31",55334,4,868,4,868,0,0
"192.168.1.1",55341,2,884,2,884,0,0
"192.168.1.31",55344,2,235,1,85,1,150
"192.168.1.1",55347,1,92,1,92,0,0
"192.168.1.1",55357,2,884,2,884,0,0
"192.168.1.1",55362,1,417,1,417,0,0
"192.168.1.31",55366,2,224,1,85,1,139
"192.168.1.31",55376,2,156,1,78,1,78
"192.168.1.31",55377,136,50679,70,24812,66,25867
"192.168.1.31",55384,2,224,1,85,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55384,1,105,1,105,0,0
"192.168.1.31",55392,2,215,1,83,1,132
"192.168.1.31",55393,2,194,1,83,1,111
"192.168.1.31",55394,2,215,1,83,1,132
"192.168.1.1",55397,1,369,1,369,0,0
"192.168.1.31",55408,2,290,1,85,1,205
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55408,1,105,1,105,0,0
"192.168.1.31",55410,2,176,1,80,1,96
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55410,1,100,1,100,0,0
"192.168.1.31",55412,2,138,1,69,1,69
"192.168.1.1",55422,6,2354,6,2354,0,0
"192.168.1.31",55425,4,544,2,173,2,371
"192.168.1.31",55431,2,298,1,85,1,213
"192.168.1.1",55443,3,976,3,976,0,0
"192.168.1.1",55444,1,433,1,433,0,0
"192.168.1.31",55446,65,62329,29,31625,36,30704
"192.168.1.31",55447,35,19377,15,3004,20,16373
"192.168.1.31",55460,2,168,1,76,1,92
"192.168.1.31",55465,2,206,1,89,1,117
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55465,1,109,1,109,0,0
"192.168.1.1",55467,1,92,1,92,0,0
"192.168.1.1",55468,2,884,2,884,0,0
"192.168.1.31",55478,2,235,1,85,1,150
"192.168.1.31",55479,2,349,1,83,1,266
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55479,1,103,1,103,0,0
"192.168.1.1",55480,2,884,2,884,0,0
"192.168.1.1",55485,6,2354,6,2354,0,0
"192.168.1.31",55489,2,298,1,85,1,213
"192.168.1.1",55490,1,92,1,92,0,0
"192.168.1.31",55492,2,202,1,87,1,115
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55492,1,107,1,107,0,0
"192.168.1.1",55494,1,92,1,92,0,0
"192.168.1.1",55497,1,92,1,92,0,0
"192.168.1.31",55505,2,154,1,69,1,85
"192.168.1.31",55508,4,387,2,156,2,231
"192.168.1.1",55516,6,2354,6,2354,0,0
"192.168.1.31",55517,2,255,1,90,1,165
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55517,2,220,2,220,0,0
"192.168.1.31",55518,2,361,1,83,1,278
"192.168.1.1",55520,2,884,2,884,0,0
"192.168.1.31",55520,2,206,1,89,1,117
"192.168.1.31",55521,38,21944,17,4832,21,17112
"192.168.1.31",55525,2,247,1,85,1,162
"192.168.1.31",55539,24,10169,13,7098,11,3071
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55539,1,121,1,121,0,0
"192.168.1.1",55544,1,92,1,92,0,0
"192.168.1.1",55546,1,92,1,92,0,0
"192.168.1.1",55549,2,884,2,884,0,0
"192.168.1.1",55561,2,884,2,884,0,0
"192.168.1.1",55566,2,884,2,884,0,0
"192.168.1.31",55566,2,224,1,85,1,139
"192.168.1.31",55567,2,138,1,69,1,69
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55567,1,89,1,89,0,0
"192.168.1.31",55568,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55568,1,99,1,99,0,0
"192.168.1.31",55569,78,89214,8,2000,70,87214
"192.168.1.1",55570,2,884,2,884,0,0
"192.168.1.31",55572,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55572,1,108,1,108,0,0
"192.168.1.31",55573,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55573,1,99,1,99,0,0
"192.168.1.31",55575,2,199,1,69,1,130
"192.168.1.31",55578,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55578,1,99,1,99,0,0
"192.168.1.31",55583,2,154,1,69,1,85
"192.168.1.1",55588,1,92,1,92,0,0
"192.168.1.1",55594,6,2354,6,2354,0,0
"192.168.1.1",55596,2,884,2,884,0,0
"192.168.1.31",55596,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",55596,1,99,1,99,0,0
"192.168.1.31",55597,2,395,1,69,1,326
