Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.1",59241,6,2354,6,2354,0,0
"192.168.1.31",59244,2,184,1,84,1,100
"192.168.1.31",59249,2,224,1,85,1,139
"192.168.1.1",59251,6,2354,6,2354,0,0
"192.168.1.31",59252,15,5825,7,3332,8,2493
"192.168.1.1",59253,1,92,1,92,0,0
"192.168.1.1",59254,6,2354,6,2354,0,0
"192.168.1.1",59256,1,349,1,349,0,0
"192.168.1.1",59262,2,884,2,884,0,0
"192.168.1.31",59266,2,289,1,83,1,206
"192.168.1.1",59270,6,2354,6,2354,0,0
"192.168.1.1",59274,2,884,2,884,0,0
"192.168.1.1",59280,6,2354,6,2354,0,0
"192.168.1.1",59285,1,92,1,92,0,0
"192.168.1.31",59291,2,359,1,89,1,270
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59291,1,109,1,109,0,0
"192.168.1.1",59292,6,2354,6,2354,0,0
"192.168.1.31",59292,2,428,1,69,1,359
"192.168.1.1",59294,6,2354,6,2354,0,0
"192.168.1.31",59300,2,166,1,75,1,91
"192.168.1.1",59303,2,884,2,884,0,0
"192.168.1.31",59303,16,7110,8,4618,8,2492
"192.168.1.1",59306,1,433,1,433,0,0
"192.168.1.31",59312,30,15699,16,12770,14,2929
"192.168.1.31",59314,20,6538,10,4096,10,2442
"192.168.1.31",59322,31,10468,15,4132,16,6336
"192.168.1.31",59323,14,5680,7,2923,7,2757
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59323,1,99,1,99,0,0
"192.168.1.31",59324,19,11048,7,5249,12,5799
"192.168.1.31",59325,30,11924,15,8196,15,3728
"192.168.1.1",59326,6,2354,6,2354,0,0
"192.168.1.1",59330,6,2354,6,2354,0,0
"192.168.1.1",59334,6,2354,6,2354,0,0
"192.168.1.31",59334,2,236,1,85,1,151
"192.168.1.31",59338,6,1746,3,537,3,1209
"192.168.1.31",59340,2,216,1,78,1,138
"192.168.1.1",59348,6,2354,6,2354,0,0
"192.168.1.31",59350,2,298,1,85,1,213
"192.168.1.1",59352,2,884,2,884,0,0
"192.168.1.31",59353,2,360,1,91,1,269
"192.168.1.31",59354,4,848,4,848,0,0
"192.168.1.1",59355,6,2354,6,2354,0,0
"192.168.1.31",59355,4,868,4,868,0,0
"192.168.1.1",59356,2,884,2,884,0,0
"192.168.1.31",59356,2,255,1,90,1,165
"192.168.1.31",59358,2,324,1,78,1,246
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59358,1,98,1,98,0,0
"192.168.1.31",59359,4,848,4,848,0,0
"192.168.1.1",59360,8,3238,8,3238,0,0
"192.168.1.31",59360,4,868,4,868,0,0
"192.168.1.31",59363,2,298,1,85,1,213
"192.168.1.31",59364,2,219,1,73,1,146
"192.168.1.31",59365,52,36988,19,4406,33,32582
"192.168.1.1",59369,1,92,1,92,0,0
"192.168.1.1",59371,2,884,2,884,0,0
"192.168.1.1",59374,1,353,1,353,0,0
"192.168.1.31",59376,16,6833,8,4173,8,2660
"192.168.1.31",59378,2,182,1,83,1,99
"192.168.1.31",59385,2,220,1,82,1,138
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59385,1,102,1,102,0,0
"192.168.1.31",59386,39,18103,11,2397,28,15706
"192.168.1.31",59389,4,473,2,167,2,306
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59389,1,104,1,104,0,0
"192.168.1.31",59398,4,476,2,160,2,316
"192.168.1.31",59399,54,29386,26,10128,28,19258
"192.168.1.31",59401,2,428,1,69,1,359
"192.168.1.1",59404,1,415,1,415,0,0
"192.168.1.1",59406,6,2354,6,2354,0,0
"192.168.1.31",59408,27,8568,13,3500,14,5068
"192.168.1.31",59409,2,198,1,91,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59409,1,111,1,111,0,0
"192.168.1.31",59412,4,423,2,159,2,264
"192.168.1.1",59414,3,976,3,976,0,0
"192.168.1.1",59415,2,884,2,884,0,0
"192.168.1.31",59415,2,236,1,85,1,151
"192.168.1.31",59420,2,178,1,75,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59420,1,95,1,95,0,0
"192.168.1.31",59421,38,7763,16,3348,22,4415
"192.168.1.31",59424,2,272,1,97,1,175
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59424,1,117,1,117,0,0
"192.168.1.31",59428,2,235,1,85,1,150
"192.168.1.1",59429,6,2354,6,2354,0,0
"192.168.1.31",59429,2,172,1,86,1,86
"192.168.1.1",59430,2,884,2,884,0,0
"192.168.1.31",59430,4,848,4,848,0,0
"192.168.1.31",59431,101,38405,53,19145,48,19260
"192.168.1.31",59435,19,8433,10,5876,9,2557
"192.168.1.31",59436,12,4782,5,1779,7,3003
"192.168.1.1",59441,2,884,2,884,0,0
"192.168.1.31",59446,2,215,1,83,1,132
"192.168.1.31",59454,2,224,1,85,1,139
"192.168.1.31",59458,2,197,1,73,1,124
"192.168.1.31",59461,2,222,1,81,1,141
"192.168.1.31",59466,2,236,1,85,1,151
"192.168.1.1",59468,6,2354,6,2354,0,0
"192.168.1.31",59472,2,168,1,76,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59472,1,96,1,96,0,0
"192.168.1.31",59473,2,346,1,80,1,266
"192.168.1.1",59476,6,2354,6,2354,0,0
"192.168.1.1",59477,1,92,1,92,0,0
"192.168.1.31",59482,2,180,1,82,1,98
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59482,1,102,1,102,0,0
"192.168.1.31",59483,2,158,1,71,1,87
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59483,1,91,1,91,0,0
"192.168.1.31",59488,2,194,1,83,1,111
"192.168.1.31",59489,2,289,1,83,1,206
"192.168.1.31",59490,2,223,1,76,1,147
"192.168.1.31",59491,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59491,1,99,1,99,0,0
"192.168.1.31",59492,20,12409,7,5253,13,7156
"192.168.1.1",59494,6,2354,6,2354,0,0
"192.168.1.31",59502,2,258,1,77,1,181
"192.168.1.31",59507,2,201,1,71,1,130
"192.168.1.31",59508,4,443,2,160,2,283
"192.168.1.1",59512,6,2354,6,2354,0,0
"192.168.1.31",59512,2,224,1,85,1,139
"192.168.1.31",59514,2,190,1,81,1,109
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59514,1,101,1,101,0,0
"192.168.1.31",59515,2,227,1,83,1,144
"192.168.1.1",59516,6,2354,6,2354,0,0
"192.168.1.31",59517,2,395,1,69,1,326
"192.168.1.31",59522,2,315,1,89,1,226
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59522,1,109,1,109,0,0
"192.168.1.1",59528,4,1768,4,1768,0,0
"192.168.1.1",59542,6,2354,6,2354,0,0
"192.168.1.1",59550,1,92,1,92,0,0
"192.168.1.1",59555,2,884,2,884,0,0
"192.168.1.31",59556,2,289,1,83,1,206
"192.168.1.1",59561,6,2354,6,2354,0,0
"192.168.1.1",59565,2,884,2,884,0,0
"192.168.1.31",59568,2,235,1,81,1,154
"192.168.1.1",59576,6,2354,6,2354,0,0
"192.168.1.1",59577,1,92,1,92,0,0
"192.168.1.1",59581,1,92,1,92,0,0
"192.168.1.31",59582,2,182,1,77,1,105
"192.168.1.1",59584,6,2354,6,2354,0,0
"192.168.1.31",59584,2,192,1,88,1,104
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59584,1,108,1,108,0,0
"192.168.1.31",59585,4,348,2,160,2,188
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59585,1,99,1,99,0,0
"192.168.1.31",59586,33,19072,15,5933,18,13139
"192.168.1.1",59588,6,2354,6,2354,0,0
"192.168.1.31",59590,2,222,1,80,1,142
"192.168.1.1",59598,2,884,2,884,0,0
"192.168.1.1",59606,1,92,1,92,0,0
"192.168.1.1",59613,1,310,1,310,0,0
"192.168.1.31",59614,2,204,1,74,1,130
"192.168.1.31",59615,2,215,1,83,1,132
"192.168.1.31",59616,2,176,1,74,1,102
"192.168.1.1",59618,2,884,2,884,0,0
"192.168.1.31",59622,2,192,1,88,1,104
"192.168.1.31",59623,2,318,1,89,1,229
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59623,1,109,1,109,0,0
"192.168.1.31",59626,2,178,1,75,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59626,1,95,1,95,0,0
"192.168.1.31",59632,2,198,1,85,1,113
"192.168.1.31",59633,218179,264728032,9219,990737,208960,263737295
"192.168.1.1",59636,6,2354,6,2354,0,0
"192.168.1.1",59637,2,884,2,884,0,0
"192.168.1.31",59641,2,154,1,69,1,85
"192.168.1.1",59645,2,884,2,884,0,0
"192.168.1.31",59650,2,235,1,85,1,150
"192.168.1.31",59651,2,166,1,75,1,91
"192.168.1.31",59658,2,260,1,78,1,182
"192.168.1.31",59659,4,868,4,868,0,0
"192.168.1.1",59660,2,884,2,884,0,0
"192.168.1.1",59665,1,92,1,92,0,0
"192.168.1.31",59665,2,186,1,85,1,101
"192.168.1.31",59669,14,6793,7,4098,7,2695
"192.168.1.31",59670,4,848,4,848,0,0
"192.168.1.1",59671,6,2354,6,2354,0,0
"192.168.1.31",59671,4,868,4,868,0,0
"192.168.1.31",59677,2,265,1,77,1,188
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59677,1,97,1,97,0,0
"192.168.1.1",59679,1,310,1,310,0,0
"192.168.1.31",59680,2,192,1,88,1,104
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59680,2,216,2,216,0,0
"192.168.1.1",59687,1,92,1,92,0,0
"192.168.1.31",59689,2,242,1,79,1,163
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59689,1,99,1,99,0,0
"192.168.1.1",59690,2,884,2,884,0,0
"192.168.1.1",59696,2,884,2,884,0,0
"192.168.1.1",59708,1,369,1,369,0,0
"192.168.1.31",59713,2,235,1,85,1,150
"192.168.1.31",59715,2,360,1,116,1,244
"192.168.1.31",59718,2,424,1,69,1,355
"192.168.1.1",59720,12,4708,12,4708,0,0
"192.168.1.31",59721,2,236,1,85,1,151
"192.168.1.31",59722,2,182,1,83,1,99
"192.168.1.1",59733,2,884,2,884,0,0
"192.168.1.1",59738,2,884,2,884,0,0
"192.168.1.31",59741,2,227,1,83,1,144
"192.168.1.1",59747,6,2354,6,2354,0,0
"192.168.1.31",59749,2,235,1,85,1,150
"192.168.1.1",59753,1,417,1,417,0,0
"192.168.1.31",59754,27,12591,14,9325,13,3266
"192.168.1.1",59761,1,310,1,310,0,0
"192.168.1.31",59761,31,10334,15,4130,16,6204
"192.168.1.1",59763,2,884,2,884,0,0
"192.168.1.31",59767,2,273,1,85,1,188
"192.168.1.31",59769,4,848,4,848,0,0
"192.168.1.1",59770,1,425,1,425,0,0
"192.168.1.31",59770,6,1112,5,961,1,151
"192.168.1.1",59771,6,2354,6,2354,0,0
"192.168.1.31",59774,4,427,2,152,2,275
"192.168.1.31",59778,2,241,1,83,1,158
"192.168.1.31",59781,2,156,1,64,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59781,1,84,1,84,0,0
"192.168.1.1",59792,2,884,2,884,0,0
"192.168.1.31",59793,2,222,1,71,1,151
"192.168.1.1",59796,2,884,2,884,0,0
"192.168.1.1",59797,2,884,2,884,0,0
"192.168.1.31",59797,2,170,1,77,1,93
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59797,1,97,1,97,0,0
"192.168.1.31",59800,4,424,2,162,2,262
"192.168.1.31",59801,2,316,1,91,1,225
"192.168.1.1",59804,6,2354,6,2354,0,0
"192.168.1.31",59804,2,178,1,81,1,97
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59804,1,101,1,101,0,0
"192.168.1.1",59807,1,92,1,92,0,0
"192.168.1.31",59807,6,799,3,255,3,544
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59807,1,99,1,99,0,0
"192.168.1.1",59808,2,884,2,884,0,0
"192.168.1.1",59813,6,2354,6,2354,0,0
"192.168.1.31",59815,2,209,1,76,1,133
"192.168.1.31",59818,2,315,1,83,1,232
"192.168.1.1",59819,2,884,2,884,0,0
"192.168.1.31",59819,2,186,1,79,1,107
"192.168.1.31",59820,22,14138,8,5342,14,8796
"192.168.1.1",59821,1,92,1,92,0,0
"192.168.1.31",59826,2,257,1,88,1,169
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59826,1,108,1,108,0,0
"192.168.1.1",59830,6,2354,6,2354,0,0
"192.168.1.31",59833,2,289,1,83,1,206
"192.168.1.1",59836,2,884,2,884,0,0
"192.168.1.31",59838,2,419,1,69,1,350
"192.168.1.31",59840,2,224,1,85,1,139
"192.168.1.1",59841,2,884,2,884,0,0
"192.168.1.31",59842,2,224,1,85,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59842,1,105,1,105,0,0
"192.168.1.31",59848,34,16779,17,8625,17,8154
"192.168.1.31",59849,2,236,1,85,1,151
"192.168.1.1",59855,7,2716,7,2716,0,0
"192.168.1.31",59857,4,502,2,164,2,338
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59857,1,101,1,101,0,0
"192.168.1.31",59858,49,28998,18,6140,31,22858
"192.168.1.1",59860,1,433,1,433,0,0
"192.168.1.31",59863,2,198,1,85,1,113
"192.168.1.31",59864,35,26873,12,3163,23,23710
"192.168.1.31",59865,2,201,1,71,1,130
"192.168.1.1",59867,1,310,1,310,0,0
"192.168.1.31",59873,2,197,1,73,1,124
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59873,1,93,1,93,0,0
"192.168.1.31",59875,2,289,1,83,1,206
"192.168.1.1",59876,2,884,2,884,0,0
"192.168.1.31",59876,2,211,1,76,1,135
"192.168.1.1",59881,1,92,1,92,0,0
"192.168.1.31",59883,2,236,1,85,1,151
"192.168.1.31",59887,2,224,1,85,1,139
"192.168.1.31",59889,2,241,1,83,1,158
"192.168.1.31",59894,2,235,1,85,1,150
"192.168.1.1",59896,6,2354,6,2354,0,0
"192.168.1.31",59900,2,235,1,85,1,150
"192.168.1.31",59901,14,6596,7,4092,7,2504
"192.168.1.1",59902,6,2354,6,2354,0,0
"192.168.1.31",59904,2,192,1,88,1,104
"192.168.1.31",59907,2,236,1,85,1,151
"192.168.1.1",59911,6,2354,6,2354,0,0
"192.168.1.1",59917,1,92,1,92,0,0
"192.168.1.31",59920,2,224,1,85,1,139
"192.168.1.1",59921,2,884,2,884,0,0
"192.168.1.31",59922,2,298,1,85,1,213
"192.168.1.31",59923,2,395,1,69,1,326
"192.168.1.31",59928,4,848,4,848,0,0
"192.168.1.31",59929,4,868,4,868,0,0
"192.168.1.31",59931,2,222,1,71,1,151
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59931,2,182,2,182,0,0
"192.168.1.1",59932,6,2354,6,2354,0,0
"192.168.1.1",59933,6,2354,6,2354,0,0
"192.168.1.31",59935,2,294,1,91,1,203
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59935,1,111,1,111,0,0
"192.168.1.1",59936,6,2354,6,2354,0,0
"192.168.1.1",59939,1,92,1,92,0,0
"192.168.1.1",59941,6,2354,6,2354,0,0
"192.168.1.1",59945,2,884,2,884,0,0
"192.168.1.31",59949,2,281,1,77,1,204
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59949,1,97,1,97,0,0
"192.168.1.31",59953,2,424,1,69,1,355
"192.168.1.31",59954,42,19711,22,11006,20,8705
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59954,2,208,2,208,0,0
"192.168.1.31",59956,2,419,1,69,1,350
"192.168.1.31",59966,2,178,1,81,1,97
"192.168.1.31",59971,2,359,1,89,1,270
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59971,1,109,1,109,0,0
"192.168.1.31",59972,4,868,4,868,0,0
"192.168.1.31",59978,2,257,1,88,1,169
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59978,1,108,1,108,0,0
"192.168.1.31",59979,12,5493,6,2843,6,2650
"192.168.1.31",59981,2,294,1,91,1,203
"192.168.1.31",59982,4,848,4,848,0,0
"192.168.1.1",59983,6,2354,6,2354,0,0
"192.168.1.31",59983,4,868,4,868,0,0
"192.168.1.31",59984,4,573,2,160,2,413
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59984,1,97,1,97,0,0
"192.168.1.31",59987,4,435,2,166,2,269
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59987,1,103,1,103,0,0
"192.168.1.31",59988,2,267,1,97,1,170
"192.168.1.31",59989,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",59989,1,99,1,99,0,0
"192.168.1.31",59991,2,194,1,83,1,111
"192.168.1.31",59994,2,162,1,81,1,81
"192.168.1.31",59997,2,215,1,83,1,132
"192.168.1.1",59998,6,2354,6,2354,0,0
"192.168.1.1",60001,1,92,1,92,0,0
"192.168.1.1",60009,2,884,2,884,0,0
"192.168.1.31",60009,2,289,1,83,1,206
"192.168.1.31",60010,2,419,1,69,1,350
"192.168.1.31",60012,17,9357,9,6863,8,2494
"192.168.1.31",60017,2,210,1,91,1,119
"192.168.1.1",60026,1,425,1,425,0,0
"192.168.1.31",60026,2,182,1,83,1,99
"192.168.1.31",60031,2,298,1,72,1,226
"192.168.1.31",60038,2,198,1,91,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60038,1,111,1,111,0,0
"192.168.1.1",60040,8,3238,8,3238,0,0
"192.168.1.1",60043,1,92,1,92,0,0
"192.168.1.31",60043,2,223,1,76,1,147
"192.168.1.31",60047,2,174,1,79,1,95
"192.168.1.1",60055,1,92,1,92,0,0
"192.168.1.1",60060,2,884,2,884,0,0
"192.168.1.31",60060,2,154,1,69,1,85
"192.168.1.1",60061,6,2354,6,2354,0,0
"192.168.1.31",60062,2,215,1,83,1,132
"192.168.1.31",60063,2,359,1,89,1,270
"192.168.1.31",60064,23,9395,12,6663,11,2732
"192.168.1.1",60065,6,2354,6,2354,0,0
"192.168.1.1",60066,6,2354,6,2354,0,0
"192.168.1.1",60067,8,3238,8,3238,0,0
"192.168.1.31",60068,14,6711,7,4098,7,2613
"192.168.1.1",60075,1,92,1,92,0,0
"192.168.1.1",60076,6,2354,6,2354,0,0
"192.168.1.31",60076,2,154,1,69,1,85
"192.168.1.1",60079,6,2354,6,2354,0,0
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60080,1,89,1,89,0,0
"192.168.1.31",60081,12,4783,5,1779,7,3004
"192.168.1.31",60083,2,315,1,83,1,232
"192.168.1.1",60084,2,884,2,884,0,0
"192.168.1.31",60085,2,225,1,82,1,143
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60085,1,102,1,102,0,0
"192.168.1.31",60092,2,199,1,74,1,125
"192.168.1.31",60098,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60098,1,99,1,99,0,0
"192.168.1.31",60099,2,198,1,91,1,107
"192.168.1.1",60103,6,2354,6,2354,0,0
"192.168.1.1",60108,2,884,2,884,0,0
"192.168.1.31",60108,34,16588,18,13529,16,3059
"192.168.1.1",60111,2,884,2,884,0,0
"192.168.1.31",60115,2,178,1,75,1,103
"192.168.1.1",60119,1,92,1,92,0,0
"192.168.1.31",60121,2,207,1,78,1,129
"192.168.1.1",60124,1,427,1,427,0,0
"192.168.1.31",60124,2,156,1,78,1,78
"192.168.1.1",60125,6,2354,6,2354,0,0
"192.168.1.31",60126,28,9457,14,4054,14,5403
"192.168.1.1",60129,2,884,2,884,0,0
"192.168.1.31",60131,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60131,1,95,1,95,0,0
"192.168.1.31",60132,2,224,1,85,1,139
"192.168.1.31",60137,2,215,1,83,1,132
"192.168.1.31",60138,2,247,1,93,1,154
"192.168.1.31",60139,23,11061,11,2329,12,8732
"192.168.1.1",60147,6,2354,6,2354,0,0
"192.168.1.31",60149,4,485,2,176,2,309
"192.168.1.31",60151,2,164,1,74,1,90
"192.168.1.1",60155,6,2354,6,2354,0,0
"192.168.1.31",60155,17,8323,9,5830,8,2493
"192.168.1.31",60156,4,848,4,848,0,0
"192.168.1.31",60157,4,868,4,868,0,0
"192.168.1.1",60159,6,2354,6,2354,0,0
"192.168.1.1",60164,6,2354,6,2354,0,0
"192.168.1.1",60168,2,884,2,884,0,0
"192.168.1.31",60174,2,198,1,85,1,113
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60174,1,105,1,105,0,0
"192.168.1.31",60175,207179,251461569,8670,969509,198509,250492060
"192.168.1.31",60176,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60176,1,95,1,95,0,0
"192.168.1.1",60188,2,884,2,884,0,0
"192.168.1.31",60194,17,8319,9,5825,8,2494
"192.168.1.1",60195,1,427,1,427,0,0
"192.168.1.31",60195,4,848,4,848,0,0
"192.168.1.31",60196,4,868,4,868,0,0
"192.168.1.1",60198,1,417,1,417,0,0
"192.168.1.31",60198,2,298,1,85,1,213
"192.168.1.31",60199,2,206,1,89,1,117
"192.168.1.31",60205,4,557,2,138,2,419
"192.168.1.1",60208,6,2354,6,2354,0,0
"192.168.1.1",60209,2,884,2,884,0,0
"192.168.1.1",60214,6,2354,6,2354,0,0
"192.168.1.31",60215,2,198,1,91,1,107
"192.168.1.1",60217,6,2354,6,2354,0,0
"192.168.1.31",60217,17,8328,9,5834,8,2494
"192.168.1.31",60218,4,525,2,168,2,357
"192.168.1.1",60223,1,310,1,310,0,0
"192.168.1.1",60226,6,2354,6,2354,0,0
"192.168.1.31",60229,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60229,1,108,1,108,0,0
"192.168.1.31",60240,2,256,1,76,1,180
"192.168.1.31",60249,2,247,1,85,1,162
"192.168.1.1",60250,2,884,2,884,0,0
"192.168.1.31",60253,4,513,2,174,2,339
"192.168.1.31",60255,22,10748,9,3704,13,7044
"192.168.1.31",60256,2,144,1,64,1,80
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60256,1,84,1,84,0,0
"192.168.1.31",60257,2,229,1,84,1,145
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60257,1,104,1,104,0,0
"192.168.1.1",60262,2,884,2,884,0,0
"192.168.1.31",60265,97,37350,47,17735,50,19615
"192.168.1.31",60266,2,201,1,71,1,130
"192.168.1.1",60269,1,417,1,417,0,0
"192.168.1.31",60271,2,178,1,81,1,97
"192.168.1.31",60272,2,395,1,69,1,326
"192.168.1.1",60274,2,884,2,884,0,0
"192.168.1.1",60276,2,884,2,884,0,0
"192.168.1.1",60283,1,92,1,92,0,0
"192.168.1.1",60284,2,884,2,884,0,0
"192.168.1.1",60288,6,2354,6,2354,0,0
"192.168.1.31",60288,2,227,1,77,1,150
"192.168.1.31",60290,2,298,1,85,1,213
"192.168.1.1",60291,1,310,1,310,0,0
"192.168.1.31",60295,2,241,1,74,1,167
"192.168.1.31",60301,4,468,2,177,2,291
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60301,1,117,1,117,0,0
"192.168.1.31",60302,2,224,1,85,1,139
"192.168.1.31",60307,2,232,1,108,1,124
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60307,1,128,1,128,0,0
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60310,1,105,1,105,0,0
"192.168.1.31",60314,2,316,1,89,1,227
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60314,1,109,1,109,0,0
"192.168.1.31",60317,2,282,1,91,1,191
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60317,1,111,1,111,0,0
"192.168.1.31",60318,2,227,1,83,1,144
"192.168.1.1",60322,12,4708,12,4708,0,0
"192.168.1.31",60322,2,188,1,80,1,108
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60322,1,100,1,100,0,0
"192.168.1.31",60325,2,302,1,89,1,213
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60325,1,109,1,109,0,0
"192.168.1.31",60328,42,15720,21,11628,21,4092
"192.168.1.31",60330,2,215,1,83,1,132
"192.168.1.31",60333,4,480,2,171,2,309
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60333,2,212,2,212,0,0
"192.168.1.31",60343,2,229,1,84,1,145
"192.168.1.1",60347,1,415,1,415,0,0
"192.168.1.31",60347,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60347,1,99,1,99,0,0
"192.168.1.31",60354,19,6561,10,4182,9,2379
"192.168.1.1",60364,6,2354,6,2354,0,0
"192.168.1.31",60366,2,196,1,90,1,106
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60366,1,110,1,110,0,0
"192.168.1.1",60369,6,2354,6,2354,0,0
"192.168.1.31",60375,2,289,1,83,1,206
"192.168.1.31",60379,2,315,1,83,1,232
"192.168.1.31",60382,2,232,1,108,1,124
"192.168.1.31",60386,2,190,1,81,1,109
