Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60386,1,101,1,101,0,0
"192.168.1.31",60387,13,4895,5,1785,8,3110
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60387,1,99,1,99,0,0
"192.168.1.31",60388,18,9722,8,5322,10,4400
"192.168.1.1",60389,1,92,1,92,0,0
"192.168.1.1",60390,1,92,1,92,0,0
"192.168.1.31",60393,2,192,1,88,1,104
"192.168.1.31",60394,2,282,1,86,1,196
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60394,1,106,1,106,0,0
"192.168.1.31",60395,2,315,1,71,1,244
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60395,1,91,1,91,0,0
"192.168.1.31",60396,2,198,1,85,1,113
"192.168.1.1",60399,2,884,2,884,0,0
"192.168.1.31",60405,2,310,1,77,1,233
"192.168.1.1",60411,2,884,2,884,0,0
"192.168.1.1",60412,2,884,2,884,0,0
"192.168.1.1",60427,6,2354,6,2354,0,0
"192.168.1.1",60430,1,92,1,92,0,0
"192.168.1.1",60431,2,884,2,884,0,0
"192.168.1.1",60433,6,2354,6,2354,0,0
"192.168.1.1",60434,1,92,1,92,0,0
"192.168.1.31",60434,2,224,1,85,1,139
"192.168.1.31",60449,2,226,1,83,1,143
"192.168.1.31",60451,2,227,1,83,1,144
"192.168.1.1",60455,3,1253,3,1253,0,0
"192.168.1.31",60459,2,253,1,83,1,170
"192.168.1.31",60467,2,249,1,78,1,171
"192.168.1.1",60468,2,884,2,884,0,0
"192.168.1.31",60470,2,289,1,83,1,206
"192.168.1.31",60473,2,190,1,87,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60473,1,107,1,107,0,0
"192.168.1.31",60474,37,7684,14,3207,23,4477
"192.168.1.31",60475,2,194,1,83,1,111
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60475,1,103,1,103,0,0
"192.168.1.1",60479,1,353,1,353,0,0
"192.168.1.1",60481,1,349,1,349,0,0
"192.168.1.1",60487,2,884,2,884,0,0
"192.168.1.1",60489,2,884,2,884,0,0
"192.168.1.31",60490,2,395,1,69,1,326
"192.168.1.1",60492,1,310,1,310,0,0
"192.168.1.31",60493,2,206,1,89,1,117
"192.168.1.31",60494,71,61168,18,3261,53,57907
"192.168.1.31",60495,4,582,2,180,2,402
"192.168.1.31",60497,2,201,1,71,1,130
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60497,1,91,1,91,0,0
"192.168.1.1",60498,2,884,2,884,0,0
"192.168.1.31",60504,4,448,2,178,2,270
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60504,1,107,1,107,0,0
"192.168.1.31",60505,4,848,4,848,0,0
"192.168.1.31",60506,6,1121,5,942,1,179
"192.168.1.31",60508,4,419,2,171,2,248
"192.168.1.31",60509,4,848,4,848,0,0
"192.168.1.31",60510,4,868,4,868,0,0
"192.168.1.1",60512,1,425,1,425,0,0
"192.168.1.31",60514,2,168,1,76,1,92
"192.168.1.31",60522,2,236,1,85,1,151
"192.168.1.31",60523,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60523,1,99,1,99,0,0
"192.168.1.31",60525,4,444,2,158,2,286
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60525,1,93,1,93,0,0
"192.168.1.1",60526,6,2354,6,2354,0,0
"192.168.1.31",60526,17,6329,9,4011,8,2318
"192.168.1.31",60537,2,267,1,97,1,170
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60537,1,117,1,117,0,0
"192.168.1.31",60539,4,466,2,161,2,305
"192.168.1.31",60540,2,211,1,69,1,142
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60540,1,89,1,89,0,0
"192.168.1.1",60547,1,427,1,427,0,0
"192.168.1.1",60549,2,884,2,884,0,0
"192.168.1.31",60551,2,395,1,69,1,326
"192.168.1.31",60555,2,315,1,83,1,232
"192.168.1.1",60556,6,2354,6,2354,0,0
"192.168.1.1",60568,1,92,1,92,0,0
"192.168.1.31",60568,31,9350,15,4124,16,5226
"192.168.1.1",60569,7,2769,7,2769,0,0
"192.168.1.31",60569,2,273,1,85,1,188
"192.168.1.1",60570,1,92,1,92,0,0
"192.168.1.1",60573,6,2354,6,2354,0,0
"192.168.1.1",60575,6,2354,6,2354,0,0
"192.168.1.31",60578,2,192,1,88,1,104
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60578,2,216,2,216,0,0
"192.168.1.1",60582,6,2354,6,2354,0,0
"192.168.1.1",60587,2,884,2,884,0,0
"192.168.1.31",60587,111,38543,57,19001,54,19542
"192.168.1.1",60588,1,349,1,349,0,0
"192.168.1.1",60590,6,2354,6,2354,0,0
"192.168.1.1",60591,6,2354,6,2354,0,0
"192.168.1.31",60591,2,190,1,87,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60591,1,107,1,107,0,0
"192.168.1.31",60594,2,194,1,83,1,111
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60594,1,103,1,103,0,0
"192.168.1.31",60595,2,224,1,85,1,139
"192.168.1.31",60599,2,223,1,76,1,147
"192.168.1.1",60602,6,2354,6,2354,0,0
"192.168.1.1",60604,1,92,1,92,0,0
"192.168.1.31",60605,2,289,1,83,1,206
"192.168.1.1",60610,2,884,2,884,0,0
"192.168.1.31",60611,2,253,1,83,1,170
"192.168.1.31",60618,4,393,2,158,2,235
"192.168.1.31",60620,14,6595,7,4100,7,2495
"192.168.1.31",60621,4,848,4,848,0,0
"192.168.1.31",60622,4,868,4,868,0,0
"192.168.1.31",60623,4,848,4,848,0,0
"192.168.1.31",60624,4,868,4,868,0,0
"192.168.1.31",60625,2,182,1,83,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60625,1,103,1,103,0,0
"192.168.1.1",60626,7,2446,7,2446,0,0
"192.168.1.1",60627,3,1246,3,1246,0,0
"192.168.1.1",60630,2,884,2,884,0,0
"192.168.1.31",60636,4,503,2,161,2,342
"192.168.1.31",60637,4,868,4,868,0,0
"192.168.1.31",60638,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60638,1,108,1,108,0,0
"192.168.1.1",60639,2,884,2,884,0,0
"192.168.1.31",60639,2,278,1,83,1,195
"192.168.1.1",60640,1,433,1,433,0,0
"192.168.1.31",60640,2,182,1,83,1,99
"192.168.1.31",60641,4,348,2,166,2,182
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60641,1,98,1,98,0,0
"192.168.1.31",60642,4,848,4,848,0,0
"192.168.1.31",60643,4,868,4,868,0,0
"192.168.1.31",60644,2,198,1,85,1,113
"192.168.1.1",60645,1,427,1,427,0,0
"192.168.1.31",60645,60242,72872213,2564,306064,57678,72566149
"192.168.1.31",60646,2,294,1,91,1,203
"192.168.1.31",60648,2,215,1,83,1,132
"192.168.1.1",60651,2,884,2,884,0,0
"192.168.1.31",60651,2,224,1,85,1,139
"192.168.1.31",60652,2,283,1,78,1,205
"192.168.1.31",60653,35,13217,16,4202,19,9015
"192.168.1.1",60657,1,92,1,92,0,0
"192.168.1.31",60661,2,190,1,81,1,109
"192.168.1.31",60663,2,235,1,85,1,150
"192.168.1.31",60669,2,235,1,85,1,150
"192.168.1.1",60673,1,362,1,362,0,0
"192.168.1.1",60678,6,2354,6,2354,0,0
"192.168.1.31",60682,2,207,1,72,1,135
"192.168.1.1",60684,1,427,1,427,0,0
"192.168.1.31",60688,2,256,1,76,1,180
"192.168.1.1",60690,6,2354,6,2354,0,0
"192.168.1.31",60691,2,210,1,91,1,119
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60691,1,111,1,111,0,0
"192.168.1.31",60693,2,238,1,83,1,155
"192.168.1.31",60697,2,244,1,93,1,151
"192.168.1.1",60703,1,92,1,92,0,0
"192.168.1.31",60710,2,227,1,83,1,144
"192.168.1.31",60711,127,40798,63,19279,64,21519
"192.168.1.1",60712,3,1194,3,1194,0,0
"192.168.1.1",60713,1,417,1,417,0,0
"192.168.1.31",60716,2,405,1,72,1,333
"192.168.1.1",60719,2,507,2,507,0,0
"192.168.1.31",60721,28,13758,15,10602,13,3156
"192.168.1.1",60723,6,2354,6,2354,0,0
"192.168.1.1",60725,1,92,1,92,0,0
"192.168.1.1",60728,1,92,1,92,0,0
"192.168.1.31",60732,2,253,1,83,1,170
"192.168.1.1",60733,6,2354,6,2354,0,0
"192.168.1.31",60740,2,364,1,83,1,281
"192.168.1.31",60751,2,289,1,83,1,206
"192.168.1.31",60752,2,230,1,83,1,147
"192.168.1.31",60753,2,170,1,71,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60753,1,91,1,91,0,0
"192.168.1.31",60754,2,395,1,69,1,326
"192.168.1.31",60764,2,166,1,75,1,91
"192.168.1.31",60773,2,184,1,92,1,92
"192.168.1.31",60774,4,868,4,868,0,0
"192.168.1.1",60775,6,2354,6,2354,0,0
"192.168.1.1",60776,6,2354,6,2354,0,0
"192.168.1.1",60779,2,884,2,884,0,0
"192.168.1.1",60785,6,2354,6,2354,0,0
"192.168.1.31",60785,2,190,1,81,1,109
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60785,1,101,1,101,0,0
"192.168.1.1",60787,6,2354,6,2354,0,0
"192.168.1.31",60787,2,289,1,83,1,206
"192.168.1.31",60789,2,192,1,72,1,120
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60789,1,92,1,92,0,0
"192.168.1.31",60790,2,138,1,69,1,69
"192.168.1.1",60803,6,2354,6,2354,0,0
"192.168.1.1",60817,1,92,1,92,0,0
"192.168.1.31",60819,15,7732,8,5252,7,2480
"192.168.1.1",60828,2,884,2,884,0,0
"192.168.1.1",60836,8,3238,8,3238,0,0
"192.168.1.31",60837,2,182,1,83,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60837,1,103,1,103,0,0
"192.168.1.1",60841,6,2354,6,2354,0,0
"192.168.1.31",60841,60,20890,28,5771,32,15119
"192.168.1.1",60844,6,2354,6,2354,0,0
"192.168.1.31",60847,2,238,1,83,1,155
"192.168.1.1",60849,6,2354,6,2354,0,0
"192.168.1.1",60852,2,884,2,884,0,0
"192.168.1.31",60854,2,156,1,78,1,78
"192.168.1.31",60856,2,168,1,76,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60856,1,96,1,96,0,0
"192.168.1.1",60857,6,2354,6,2354,0,0
"192.168.1.1",60868,6,2354,6,2354,0,0
"192.168.1.1",60871,6,2354,6,2354,0,0
"192.168.1.1",60882,2,884,2,884,0,0
"192.168.1.31",60887,41,17961,22,13935,19,4026
"192.168.1.31",60893,213,22019,99,10416,114,11603
"192.168.1.31",60894,2,184,1,84,1,100
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60894,1,104,1,104,0,0
"192.168.1.31",60895,2,232,1,108,1,124
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60895,1,128,1,128,0,0
"192.168.1.1",60902,2,884,2,884,0,0
"192.168.1.1",60913,6,2354,6,2354,0,0
"192.168.1.31",60918,16,7992,9,5427,7,2565
"192.168.1.31",60921,2,168,1,76,1,92
"192.168.1.1",60922,6,2354,6,2354,0,0
"192.168.1.1",60925,2,884,2,884,0,0
"192.168.1.31",60927,2,222,1,71,1,151
"192.168.1.31",60928,30,9772,15,4114,15,5658
"192.168.1.1",60933,1,425,1,425,0,0
"192.168.1.31",60933,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60933,1,108,1,108,0,0
"192.168.1.1",60936,2,884,2,884,0,0
"192.168.1.1",60941,6,2354,6,2354,0,0
"192.168.1.31",60942,2,170,1,77,1,93
"192.168.1.1",60944,1,353,1,353,0,0
"192.168.1.31",60948,2,227,1,77,1,150
"192.168.1.31",60949,2,247,1,85,1,162
"192.168.1.31",60950,2,138,1,69,1,69
"192.168.1.31",60952,2,198,1,85,1,113
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60952,1,105,1,105,0,0
"192.168.1.31",60959,4,848,4,848,0,0
"192.168.1.1",60963,6,2354,6,2354,0,0
"192.168.1.31",60963,2,240,1,78,1,162
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60963,1,98,1,98,0,0
"192.168.1.1",60967,6,2354,6,2354,0,0
"192.168.1.31",60967,2,226,1,83,1,143
"192.168.1.31",60973,4,421,2,158,2,263
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60973,1,93,1,93,0,0
"192.168.1.1",60974,1,415,1,415,0,0
"192.168.1.31",60983,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60983,1,99,1,99,0,0
"192.168.1.31",60984,2,289,1,83,1,206
"192.168.1.1",60985,2,884,2,884,0,0
"192.168.1.31",60985,2,208,1,85,1,123
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",60985,1,105,1,105,0,0
"192.168.1.1",60987,2,779,2,779,0,0
"192.168.1.1",60992,2,884,2,884,0,0
"192.168.1.31",60993,16,6354,9,4099,7,2255
"192.168.1.1",60995,2,884,2,884,0,0
"192.168.1.31",60996,2,186,1,85,1,101
"192.168.1.31",61016,4,868,4,868,0,0
"192.168.1.31",61018,2,236,1,85,1,151
"192.168.1.31",61020,2,186,1,85,1,101
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61020,1,105,1,105,0,0
"192.168.1.31",61022,2,182,1,83,1,99
"192.168.1.31",61025,4,497,2,173,2,324
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61025,1,110,1,110,0,0
"192.168.1.31",61026,47,41048,12,2282,35,38766
"192.168.1.31",61032,4,513,2,180,2,333
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61032,1,117,1,117,0,0
"192.168.1.31",61034,2,275,1,83,1,192
"192.168.1.31",61037,2,239,1,77,1,162
"192.168.1.31",61048,2,216,1,80,1,136
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61048,1,100,1,100,0,0
"192.168.1.31",61049,40,19393,18,6171,22,13222
"192.168.1.31",61050,2,236,1,85,1,151
"192.168.1.31",61052,2,138,1,69,1,69
"192.168.1.31",61056,2,283,1,72,1,211
"192.168.1.31",61058,2,236,1,94,1,142
"192.168.1.31",61065,2,194,1,83,1,111
"192.168.1.31",61070,4,525,2,168,2,357
"192.168.1.31",61074,55,30074,30,21309,25,8765
"192.168.1.31",61076,4,848,4,848,0,0
"192.168.1.31",61085,2,176,1,88,1,88
"192.168.1.31",61093,2,419,1,69,1,350
"192.168.1.31",61097,4,377,2,152,2,225
"192.168.1.31",61104,4,563,2,162,2,401
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61104,1,97,1,97,0,0
"192.168.1.31",61120,2,206,1,71,1,135
"192.168.1.31",61132,2,235,1,85,1,150
"192.168.1.31",61149,2,227,1,83,1,144
"192.168.1.31",61156,2,211,1,76,1,135
"192.168.1.31",61166,2,229,1,84,1,145
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61166,1,104,1,104,0,0
"192.168.1.31",61171,2,236,1,85,1,151
"192.168.1.31",61175,2,215,1,83,1,132
"192.168.1.31",61181,2,199,1,74,1,125
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61181,1,94,1,94,0,0
"192.168.1.31",61189,56,29341,31,24792,25,4549
"192.168.1.31",61192,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61192,1,99,1,99,0,0
"192.168.1.31",61193,113,114777,53,58838,60,55939
"192.168.1.31",61203,2,202,1,87,1,115
"192.168.1.31",61208,2,204,1,94,1,110
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61208,1,114,1,114,0,0
"192.168.1.31",61210,38,18155,20,14917,18,3238
"192.168.1.31",61211,3,354,2,220,1,134
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61211,1,93,1,93,0,0
"192.168.1.31",61213,2,190,1,87,1,103
"192.168.1.31",61214,2,186,1,85,1,101
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61214,1,105,1,105,0,0
"192.168.1.31",61231,4,404,2,167,2,237
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61231,1,102,1,102,0,0
"192.168.1.31",61239,2,200,1,92,1,108
"192.168.1.31",61242,2,361,1,83,1,278
"192.168.1.31",61244,2,253,1,83,1,170
"192.168.1.31",61252,2,289,1,83,1,206
"192.168.1.31",61254,16,6757,8,4174,8,2583
"192.168.1.31",61270,2,186,1,77,1,109
"192.168.1.31",61271,12,4783,5,1779,7,3004
"192.168.1.31",61272,2,156,1,78,1,78
"192.168.1.31",61274,2,192,1,88,1,104
"192.168.1.31",61275,2,236,1,85,1,151
"192.168.1.31",61281,41,11307,20,4154,21,7153
"192.168.1.31",61296,4,630,2,154,2,476
"192.168.1.31",61300,2,212,1,78,1,134
"192.168.1.31",61312,2,212,1,74,1,138
"192.168.1.31",61315,2,254,1,75,1,179
"192.168.1.31",61316,22,14453,9,6333,13,8120
"192.168.1.31",61317,14,6658,7,4094,7,2564
"192.168.1.31",61318,6,1058,5,945,1,113
"192.168.1.31",61319,4,868,4,868,0,0
"192.168.1.31",61328,23,10383,12,4677,11,5706
"192.168.1.31",61330,110,39916,55,19346,55,20570
"192.168.1.31",61332,20,7777,11,5392,9,2385
"192.168.1.31",61345,2,211,1,76,1,135
"192.168.1.31",61347,23,11080,11,4244,12,6836
"192.168.1.31",61354,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61354,1,99,1,99,0,0
"192.168.1.31",61356,2,214,1,91,1,123
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61356,1,111,1,111,0,0
"192.168.1.31",61359,2,178,1,75,1,103
"192.168.1.31",61360,12,4788,5,1785,7,3003
"192.168.1.31",61369,2,236,1,85,1,151
"192.168.1.31",61377,2,224,1,85,1,139
"192.168.1.31",61380,2,168,1,76,1,92
"192.168.1.31",61389,2,238,1,83,1,155
"192.168.1.31",61390,2,182,1,83,1,99
"192.168.1.31",61393,2,227,1,83,1,144
"192.168.1.31",61397,2,240,1,89,1,151
"192.168.1.31",61399,2,164,1,74,1,90
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61399,1,94,1,94,0,0
"192.168.1.31",61409,2,162,1,81,1,81
"192.168.1.31",61412,6,1024,5,936,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61412,1,108,1,108,0,0
"192.168.1.31",61413,16,6361,10,3711,6,2650
"192.168.1.31",61420,2,176,1,80,1,96
"192.168.1.31",61438,2,186,1,79,1,107
"192.168.1.31",61446,29,13715,15,10816,14,2899
"192.168.1.31",61461,2,174,1,87,1,87
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61461,1,107,1,107,0,0
"192.168.1.31",61462,18,8391,9,5833,9,2558
"192.168.1.31",61465,2,192,1,88,1,104
"192.168.1.31",61470,2,241,1,83,1,158
"192.168.1.31",61472,2,154,1,69,1,85
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61472,1,89,1,89,0,0
"192.168.1.31",61477,2,198,1,91,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61477,1,111,1,111,0,0
"192.168.1.31",61478,17,8325,9,5832,8,2493
"192.168.1.31",61479,12,4782,5,1779,7,3003
"192.168.1.31",61480,4,848,4,848,0,0
"192.168.1.31",61481,6,1292,5,937,1,355
"192.168.1.31",61483,2,192,1,88,1,104
"192.168.1.31",61489,2,424,1,69,1,355
"192.168.1.31",61491,4,505,2,170,2,335
"192.168.1.31",61492,2,176,1,88,1,88
"192.168.1.31",61493,4,848,4,848,0,0
"192.168.1.31",61498,35,13993,18,10455,17,3538
"192.168.1.31",61500,2,428,1,69,1,359
"192.168.1.31",61511,2,190,1,87,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61511,1,107,1,107,0,0
"192.168.1.31",61513,2,217,1,79,1,138
"192.168.1.31",61522,2,224,1,85,1,139
"192.168.1.31",61530,2,227,1,83,1,144
"192.168.1.31",61532,2,206,1,89,1,117
"192.168.1.31",61533,34,17968,16,3060,18,14908
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61533,1,110,1,110,0,0
"192.168.1.31",61536,2,176,1,88,1,88
"192.168.1.31",61537,12,5493,6,2843,6,2650
"192.168.1.31",61544,2,218,1,78,1,140
"192.168.1.31",61546,2,326,1,72,1,254
"192.168.1.31",61553,2,256,1,76,1,180
"192.168.1.31",61555,2,178,1,81,1,97
"192.168.1.31",61558,14,6816,7,4093,7,2723
"192.168.1.31",61561,16,6802,8,4173,8,2629
"192.168.1.31",61564,4,443,2,152,2,291
"192.168.1.31",61581,2,247,1,85,1,162
"192.168.1.31",61598,2,209,1,73,1,136
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61598,1,93,1,93,0,0
"192.168.1.31",61599,13,4019,5,1865,8,2154
"192.168.1.31",61614,2,259,1,77,1,182
"192.168.1.31",61615,76227,90731016,4253,526626,71974,90204390
"192.168.1.31",61617,27,12470,14,9329,13,3141
"192.168.1.31",61619,41,20680,23,17441,18,3239
"192.168.1.31",61623,4,417,2,168,2,249
"192.168.1.31",61628,4,548,2,168,2,380
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61628,1,103,1,103,0,0
"192.168.1.31",61630,2,176,1,88,1,88
"192.168.1.31",61631,4,848,4,848,0,0
"192.168.1.31",61632,8,1510,6,1018,2,492
"192.168.1.31",61633,2,289,1,83,1,206
"192.168.1.31",61645,21,8010,11,3241,10,4769
"192.168.1.31",61648,2,238,1,83,1,155
"192.168.1.31",61669,2,253,1,77,1,176
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61669,1,97,1,97,0,0
"192.168.1.31",61670,4,848,4,848,0,0
"192.168.1.31",61671,4,868,4,868,0,0
"192.168.1.31",61674,2,192,1,88,1,104
"192.168.1.31",61677,2,224,1,85,1,139
"192.168.1.31",61693,2,289,1,83,1,206
"192.168.1.31",61699,2,224,1,85,1,139
"192.168.1.31",61700,2,178,1,75,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61700,1,95,1,95,0,0
"192.168.1.31",61703,15,5712,7,2869,8,2843
"192.168.1.31",61708,2,176,1,80,1,96
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61708,1,100,1,100,0,0
"192.168.1.31",61711,31,14003,16,10304,15,3699
"192.168.1.31",61713,2,178,1,81,1,97
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61713,1,101,1,101,0,0
"192.168.1.31",61715,4,475,2,168,2,307
"192.168.1.31",61716,2,238,1,83,1,155
"192.168.1.31",61724,2,138,1,69,1,69
"192.168.1.31",61733,35,17376,17,7107,18,10269
"192.168.1.31",61737,2,298,1,85,1,213
"192.168.1.31",61742,2,232,1,74,1,158
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61742,1,94,1,94,0,0
"192.168.1.31",61743,2,205,1,78,1,127
"192.168.1.31",61749,2,253,1,83,1,170
"192.168.1.31",61752,2,262,1,91,1,171
"192.168.1.31",61754,2,168,1,76,1,92
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61754,2,192,2,192,0,0
"192.168.1.31",61755,4,848,4,848,0,0
"192.168.1.31",61756,4,868,4,868,0,0
"192.168.1.31",61758,2,201,1,71,1,130
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61758,2,182,2,182,0,0
"192.168.1.31",61765,15,5689,8,3263,7,2426
"192.168.1.31",61768,2,236,1,85,1,151
"192.168.1.31",61769,2,226,1,83,1,143
"192.168.1.31",61772,2,222,1,83,1,139
"192.168.1.31",61778,67,22758,32,12603,35,10155
"192.168.1.31",61789,16,6979,8,4181,8,2798
"192.168.1.31",61796,2,232,1,93,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61796,1,113,1,113,0,0
"192.168.1.31",61798,2,222,1,71,1,151
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61798,1,91,1,91,0,0
"192.168.1.31",61802,2,424,1,69,1,355
"192.168.1.31",61811,2,315,1,83,1,232
"192.168.1.31",61818,2,238,1,83,1,155
"192.168.1.31",61851,2,419,1,69,1,350
"192.168.1.31",61852,17,8321,9,5828,8,2493
"192.168.1.31",61860,2,176,1,80,1,96
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61860,1,100,1,100,0,0
"192.168.1.31",61862,2,182,1,83,1,99
"192.168.1.31",61866,2,259,1,78,1,181
"192.168.1.31",61874,2,201,1,71,1,130
"192.168.1.31",61882,4,848,4,848,0,0
"192.168.1.31",61883,4,868,4,868,0,0
"192.168.1.31",61885,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",61885,1,99,1,99,0,0
"192.168.1.31",61886,2,206,1,79,1,127
