Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.177",57563,54,65503,0,0,22,2588,32,62915
"185.199.111.153",443,67,67313,0,0,39,63782,28,3531
"192.168.1.177",57564,13,1810,0,0,6,943,7,867
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57565,1,86,0,0,1,86,0,0
"2a01:4f8:1c1e:85b6::1",443,6,516,0,0,0,0,6,516
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57566,1,86,0,0,1,86,0,0
"2606:4700:4400::ac40:97c7",443,3,258,0,0,0,0,3,258
"192.168.1.177",57567,407,2837902,0,0,139,9604,268,2828298
"192.168.1.177",57568,28,8308,0,0,13,1952,15,6356
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57569,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57570,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57571,1,86,0,0,1,86,0,0
"192.168.1.177",57572,28,8418,0,0,14,2030,14,6388
"5.75.231.96",443,110,27914,0,0,49,19337,61,8577
"192.168.1.177",57573,34,10568,0,0,17,2536,17,8032
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57574,1,86,0,0,1,86,0,0
"192.168.1.177",57575,23,7357,0,0,13,1817,10,5540
"192.168.1.177",57577,12,1594,0,0,7,971,5,623
"192.168.1.177",57578,12,2029,0,0,7,1007,5,1022
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57579,1,86,0,0,1,86,0,0
"2606:4700:3034::ac43:bf1c",443,2,172,0,0,0,0,2,172
"192.168.1.177",57580,12,1594,0,0,7,971,5,623
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57581,1,86,0,0,1,86,0,0
"192.168.1.177",57582,191,522325,0,0,32,2911,159,519414
"172.67.191.28",443,205,528477,0,0,165,524510,40,3967
"192.168.1.177",57583,14,6152,0,0,8,1056,6,5096
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57584,1,86,0,0,1,86,0,0
"2a04:4e42:3a::347",443,2,172,0,0,0,0,2,172
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57585,1,86,0,0,1,86,0,0
"192.168.1.177",57586,78,277600,0,0,21,2272,57,275328
"151.101.245.91",443,91,279413,0,0,64,276203,27,3210
"192.168.1.177",57587,13,1813,0,0,6,938,7,875
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57588,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57589,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57590,1,86,0,0,1,86,0,0
"192.168.1.177",57591,56,44581,0,0,21,2526,35,42055
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57592,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57593,1,86,0,0,1,86,0,0
"192.168.1.177",57594,12,2892,0,0,7,1249,5,1643
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57595,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57596,1,86,0,0,1,86,0,0
"192.168.1.177",57597,28,13132,0,0,14,2090,14,11042
"216.58.209.195",443,320,276689,0,0,200,240204,120,36485
"192.168.1.177",57598,202,123452,0,0,78,16735,124,106717
"192.168.1.177",57599,12,2847,0,0,7,1231,5,1616
"192.168.1.177",57600,12,2892,0,0,7,1249,5,1643
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57601,1,86,0,0,1,86,0,0
"2a00:1450:4026:804::2003",443,4,344,0,0,0,0,4,344
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57602,1,86,0,0,1,86,0,0
"192.168.1.177",57603,27,12270,0,0,13,2023,14,10247
"192.168.1.177",57604,12,2857,0,0,7,1235,5,1622
"192.168.1.177",57605,47,110237,0,0,19,2308,28,107929
"213.230.210.231",443,47,110237,0,0,28,107929,19,2308
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57606,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57607,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57608,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57609,1,86,0,0,1,86,0,0
"192.168.1.177",57610,28,8056,0,0,12,1867,16,6189
"192.168.1.177",57611,29,7543,0,0,13,1894,16,5649
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57612,1,86,0,0,1,86,0,0
"192.168.1.177",57613,16,2207,0,0,7,1095,9,1112
"192.168.1.177",57614,16,2207,0,0,7,1095,9,1112
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57615,1,86,0,0,1,86,0,0
"192.168.1.177",57616,81,467261,0,0,30,4038,51,463223
"192.168.1.177",57617,12,2862,0,0,7,1237,5,1625
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57618,1,86,0,0,1,86,0,0
"2600:1901:0:4c10::",443,2,172,0,0,0,0,2,172
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57619,1,86,0,0,1,86,0,0
"192.168.1.177",57620,37,90270,0,0,17,2125,20,88145
"34.160.122.198",443,49,92346,0,0,25,89193,24,3153
"192.168.1.177",57622,12,2076,0,0,7,1028,5,1048
"192.168.1.177",57623,27,13270,0,0,13,1900,14,11370
"108.156.22.29",443,27,13270,0,0,14,11370,13,1900
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57624,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57625,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57626,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57627,1,86,0,0,1,86,0,0
"192.168.1.177",57628,5068,34923259,0,0,1430,83868,3638,34839391
"192.168.1.177",57629,28,9904,0,0,13,1984,15,7920
"192.168.1.177",57631,12,2947,0,0,7,1271,5,1676
"192.168.1.177",57632,12,2872,0,0,7,1241,5,1631
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57633,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57634,1,86,0,0,1,86,0,0
"2a04:4e42:3a::485",443,2,172,0,0,0,0,2,172
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57635,1,86,0,0,1,86,0,0
"192.168.1.177",57636,35,74379,0,0,19,2504,16,71875
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57637,1,86,0,0,1,86,0,0
"192.168.1.177",57638,31,44351,0,0,13,1867,18,42484
"151.101.245.229",443,44,46155,0,0,25,43351,19,2804
"192.168.1.177",57639,12,2857,0,0,7,1235,5,1622
"192.168.1.177",57640,13,1804,0,0,6,937,7,867
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57641,1,86,0,0,1,86,0,0
"2606:4700:310c::ac42:2f20",443,2,172,0,0,0,0,2,172
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57642,1,86,0,0,1,86,0,0
"192.168.1.177",57643,127,371928,0,0,31,2894,96,369034
"172.66.47.32",443,139,373947,0,0,101,370040,38,3907
"192.168.1.177",57644,33,8477,0,0,14,2241,19,6236
"192.168.1.177",57645,12,2019,0,0,7,1013,5,1006
"192.168.1.177",57646,26,11312,0,0,13,2914,13,8398
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57647,1,86,0,0,1,86,0,0
"2a05:d018:92c:7103:3856:f8eb:563:1465",443,2,172,0,0,0,0,2,172
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57648,1,86,0,0,1,86,0,0
"192.168.1.177",57649,26,8753,0,0,12,2064,14,6689
"54.246.51.107",443,39,10272,0,0,20,7250,19,3022
"192.168.1.177",57650,13,1519,0,0,7,958,6,561
"192.168.1.177",57652,34,29167,0,0,17,2049,17,27118
"35.185.44.232",443,34,29167,0,0,17,27118,17,2049
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57653,1,86,0,0,1,86,0,0
"192.168.1.177",57654,10,1099,0,0,6,618,4,481
"192.168.1.177",57657,11,720,0,0,6,377,5,343
"192.168.1.1",53,164,10751,0,0,75,5195,89,5556
"192.168.1.177",57658,11,708,0,0,6,377,5,331
"192.168.1.177",57659,11,749,0,0,6,377,5,372
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57662,1,86,0,0,1,86,0,0
"2600:1900:4110:86f::",80,1,86,0,0,0,0,1,86
"192.168.1.177",57663,2238,8518776,0,0,1034,88632,1204,8430144
"34.104.35.123",80,2238,8518776,0,0,1204,8430144,1034,88632
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57665,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57666,1,86,0,0,1,86,0,0
"192.168.1.177",57667,23,7357,0,0,13,1817,10,5540
"192.168.1.177",57668,12,1594,0,0,7,971,5,623
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57669,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57670,1,86,0,0,1,86,0,0
"192.168.1.177",57671,155,38599,0,0,72,20192,83,18407
"192.168.1.177",57673,11,732,0,0,6,383,5,349
"192.168.1.177",57674,11,720,0,0,6,383,5,337
"192.168.1.177",57675,11,761,0,0,6,383,5,378
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57676,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57677,1,86,0,0,1,86,0,0
"192.168.1.177",57678,1741,10422733,0,0,656,46185,1085,10376548
"192.168.1.177",57679,16,3149,0,0,9,1365,7,1784
"192.168.1.177",57682,35,3117,0,0,19,1677,16,1440
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57683,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57684,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57685,1,86,0,0,1,86,0,0
"192.168.1.177",57686,32,2505,0,0,17,1253,15,1252
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57687,5,430,0,0,5,430,0,0
"192.168.1.177",57688,36,10014,0,0,19,2415,17,7599
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57689,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57690,5,430,0,0,5,430,0,0
"192.168.1.177",57691,1373,225131,0,0,737,107100,636,118031
"192.168.1.177",57694,6,348,0,0,4,228,2,120
"192.168.1.177",57695,20,8815,0,0,9,1903,11,6912
"192.168.1.177",57697,28,4116,0,0,12,2078,16,2038
"192.168.1.177",57698,11,838,0,0,6,380,5,458
"192.168.1.177",57699,11,778,0,0,6,380,5,398
"192.168.1.177",57700,10,705,0,0,5,326,5,379
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57701,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57702,1,86,0,0,1,86,0,0
"192.168.1.177",57703,36,8511,0,0,18,2253,18,6258
"138.201.94.34",443,51,10280,0,0,25,7001,26,3279
"192.168.1.177",57704,15,1769,0,0,8,1026,7,743
"192.168.1.177",57705,149,37847,0,0,66,7871,83,29976
"216.58.210.163",443,149,37847,0,0,83,29976,66,7871
"192.168.1.177",57707,32,6391,0,0,16,1946,16,4445
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57708,5,430,0,0,5,430,0,0
"192.168.1.177",57709,211,26276,0,0,103,10942,108,15334
"192.168.1.177",57710,162,17945,0,0,68,9516,94,8429
"192.168.1.177",57711,250,38546,0,0,104,21904,146,16642
"192.168.1.177",57713,14,2321,0,0,7,1512,7,809
"192.168.1.177",57715,46,10653,0,0,22,6113,24,4540
"192.168.1.177",50122,10,1226,0,0,6,504,4,722
"192.168.1.177",50158,1399,10579220,0,0,359,24101,1040,10555119
"192.168.1.177",57718,11,668,0,0,6,365,5,303
"192.168.1.177",57719,11,684,0,0,6,365,5,319
"192.168.1.177",57720,11,668,0,0,6,365,5,303
"192.168.1.177",57724,11,668,0,0,6,365,5,303
"192.168.1.177",57725,11,684,0,0,6,365,5,319
"192.168.1.177",57726,11,668,0,0,6,365,5,303
"192.168.1.177",57730,221,101823,0,0,102,42703,119,59120
"216.58.210.133",443,221,101823,0,0,119,59120,102,42703
"192.168.1.177",57735,41,9729,0,0,20,2633,21,7096
"192.168.1.177",57736,104,17954,0,0,38,5101,66,12853
"192.168.1.177",57739,494,181563,0,0,208,150252,286,31311
"192.168.1.177",57740,49,10593,0,0,25,4385,24,6208
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57742,1,86,0,0,1,86,0,0
"192.168.1.177",57743,280,260710,0,0,99,33164,181,227546
"192.168.1.177",57749,37,13332,0,0,20,6249,17,7083
"192.168.1.177",57750,40,12089,0,0,20,3434,20,8655
"34.196.123.226",443,40,12089,0,0,20,8655,20,3434
"192.168.1.177",57754,112,38089,0,0,47,5744,65,32345
"192.168.1.177",57755,103,120506,0,0,33,4030,70,116476
"192.168.1.177",57756,33,9506,0,0,14,2055,19,7451
"192.168.1.177",57757,20,5456,0,0,10,1081,10,4375
"192.168.1.177",57758,48,8691,0,0,23,5139,25,3552
"192.168.1.177",57759,31,14529,0,0,16,2366,15,12163
"192.168.1.177",57760,32,4653,0,0,17,2758,15,1895
"192.168.1.177",57761,51,29296,0,0,22,3015,29,26281
"192.168.1.177",57763,967,509346,0,0,353,191278,614,318068
"192.168.1.177",57764,45,10763,0,0,21,5993,24,4770
"192.168.1.177",57766,110,25080,0,0,59,11002,51,14078
"159.69.190.238",443,110,25080,0,0,51,14078,59,11002
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57767,1,86,0,0,1,86,0,0
"192.168.1.177",57768,33,8881,0,0,14,2246,19,6635
"192.168.1.177",57769,35,10610,0,0,19,2827,16,7783
"192.168.1.177",57775,37,12690,0,0,15,3999,22,8691
"192.168.1.177",57776,26,15458,0,0,15,5930,11,9528
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57778,5,430,0,0,5,430,0,0
"192.168.1.177",57780,36,9977,0,0,17,2302,19,7675
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57782,5,430,0,0,5,430,0,0
"192.168.1.177",57784,19,5178,0,0,9,3081,10,2097
"192.168.1.177",57786,15,1268,0,0,8,553,7,715
"52.58.254.253",80,15,1268,0,0,7,715,8,553
"192.168.1.177",57787,26,6537,0,0,13,1326,13,5211
"52.58.254.253",443,26,6537,0,0,13,5211,13,1326
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57789,5,430,0,0,5,430,0,0
"192.168.1.177",57790,52,26517,0,0,18,2891,34,23626
"192.168.1.177",57792,24,7072,0,0,13,1295,11,5777
"152.199.20.80",443,48,14129,0,0,23,11596,25,2533
"192.168.1.177",57793,24,7057,0,0,12,1238,12,5819
"192.168.1.177",57795,16,2861,0,0,8,1854,8,1007
"192.168.1.177",57796,60,55646,0,0,21,3290,39,52356
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57800,1,86,0,0,1,86,0,0
"2a02:26f0:41:385::2c1a",80,2,172,0,0,0,0,2,172
"192.168.1.177",57801,14,3516,0,0,7,2830,7,686
"2.18.74.119",80,46,13320,0,0,23,2166,23,11154
"192.168.1.177",57802,13,5257,0,0,7,2823,6,2434
"52.142.223.178",80,39,18303,0,0,19,7344,20,10959
"192.168.1.177",57804,32,5722,0,0,17,3574,15,2148
"192.168.1.177",57806,22,7831,0,0,11,2350,11,5481
"192.168.1.177",57807,36,6483,0,0,19,3751,17,2732
"192.168.1.177",57808,23,6670,0,0,13,1221,10,5449
"140.82.121.6",443,23,6670,0,0,10,5449,13,1221
"192.168.1.177",57810,20,4541,0,0,10,3016,10,1525
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57811,1,86,0,0,1,86,0,0
"192.168.1.177",57812,70,245265,0,0,35,3430,35,241835
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57815,1,86,0,0,1,86,0,0
"192.168.1.177",57816,16,4902,0,0,8,4162,8,740
"192.168.1.177",57817,26,13046,0,0,13,8136,13,4910
"192.168.1.177",57818,16,4902,0,0,8,4162,8,740
"192.168.1.177",57821,20,4472,0,0,10,2931,10,1541
"192.168.1.177",57823,19,4990,0,0,10,3508,9,1482
"192.168.1.177",57826,20,4472,0,0,10,2931,10,1541
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57828,1,86,0,0,1,86,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57829,1,86,0,0,1,86,0,0
"192.168.1.177",57830,133,26542,0,0,63,16602,70,9940
"192.168.1.177",57831,19,2528,0,0,10,1204,9,1324
"192.168.1.177",57832,24,18781,0,0,10,1236,14,17545
"192.168.1.177",57833,20,7604,0,0,9,1557,11,6047
"192.168.1.177",57834,22,6460,0,0,9,1957,13,4503
"185.136.68.145",443,68,21040,0,0,40,13563,28,7477
"192.168.1.177",57835,22,6652,0,0,9,2149,13,4503
"192.168.1.177",57837,42,12257,0,0,20,2574,22,9683
"192.168.1.177",57838,20,4472,0,0,10,2931,10,1541
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57841,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57842,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57840,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57843,5,430,0,0,5,430,0,0
"2001:14ba:a051:8c00:ad01:ffd8:f040:eb85",57844,5,430,0,0,5,430,0,0
"192.168.1.177",57845,24,7928,0,0,10,3371,14,4557
"192.168.1.177",57847,19,4907,0,0,10,3425,9,1482
"192.168.1.177",57850,19,7286,0,0,9,990,10,6296
"192.168.1.177",57851,19,7328,0,0,9,990,10,6338
"192.168.1.177",57849,19,7281,0,0,9,990,10,6291
"192.168.1.177",57852,19,7286,0,0,9,990,10,6296
"192.168.1.177",57853,19,7328,0,0,9,990,10,6338
"192.168.1.177",57854,19,4430,0,0,10,2931,9,1499
"192.168.1.177",57858,20,4472,0,0,10,2931,10,1541
"192.168.1.177",57859,18,7413,0,0,8,1674,10,5739
"13.107.5.88",443,18,7413,0,0,10,5739,8,1674
"192.168.1.177",57862,30,10231,0,0,15,2750,15,7481
"192.168.1.177",57864,20,4472,0,0,10,2931,10,1541
"192.168.1.177",57865,40,10359,0,0,19,5907,21,4452
"192.168.1.177",50146,30,2743,0,0,17,1567,13,1176
"195.148.124.36",5207,92629,116150666,0,0,16633,1125536,75996,115025130
"192.168.1.177",57868,26,6030,0,0,13,3747,13,2283
"192.168.1.177",50124,10,1226,0,0,6,504,4,722
"192.168.1.177",57869,22,5041,0,0,11,3148,11,1893
"192.168.1.177",50134,30,2761,0,0,17,1580,13,1181
"195.148.124.36",5203,20617,248935012,0,0,14598,248535599,6019,399413
"192.168.1.177",50130,10,1228,0,0,6,505,4,723
"192.168.1.177",50148,28,10099,0,0,16,1796,12,8303
"192.168.1.177",57871,20,4472,0,0,10,2931,10,1541
"192.168.1.177",50088,35,3077,0,0,19,1706,16,1371
"188.166.241.168",5209,1445,1412266,0,0,514,34091,931,1378175
"192.168.1.177",50092,1410,1409189,0,0,912,1376469,498,32720
"192.168.1.177",57872,20,6780,0,0,11,1487,9,5293
"152.199.20.202",443,20,6780,0,0,9,5293,11,1487
"192.168.1.177",57875,20,4472,0,0,10,2931,10,1541
"192.168.1.177",57878,60,20519,0,0,27,12777,33,7742
"192.168.1.177",57879,21,5572,0,0,12,1973,9,3599
"192.168.1.177",57880,46,12709,0,0,23,4938,23,7771
"192.168.1.177",57881,19871,27036749,0,0,15871,23628593,4000,3408156
"192.168.1.177",57883,754,3140297,0,0,220,15638,534,3124659
"192.168.1.177",57884,647,2955301,0,0,200,13454,447,2941847
"192.168.1.177",57886,24,23252,0,0,13,6268,11,16984
"20.190.181.3",443,24,23252,0,0,11,16984,13,6268
"192.168.1.177",57887,20,18753,0,0,11,4096,9,14657
"192.168.1.177",57888,21,19685,0,0,11,4979,10,14706
"192.168.1.177",57889,93,309688,0,0,27,8222,66,301466
"192.168.1.177",57890,21,8935,0,0,10,1823,11,7112
"52.85.49.50",443,21,8935,0,0,11,7112,10,1823
"192.168.1.177",57891,154,1010599,0,0,48,6267,106,1004332
"192.168.1.177",57892,159,952009,0,0,55,5379,104,946630
"192.168.1.177",57893,128,953597,0,0,52,4588,76,949009
"192.168.1.177",57894,22,8287,0,0,11,2811,11,5476
"192.168.1.177",57896,23,8314,0,0,11,2066,12,6248
"62.183.170.16",443,23,8314,0,0,12,6248,11,2066
"192.168.1.177",57897,23,9244,0,0,11,1802,12,7442
"54.246.205.176",443,37,12042,0,0,20,8613,17,3429
"192.168.1.177",57898,14,2798,0,0,6,1627,8,1171
