Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"fe80::f17b:6c72:fea6:5dc5",65433,2,186,0,0,2,186,0,0
"192.168.1.62",65433,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55337,2,186,0,0,2,186,0,0
"192.168.1.62",55337,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58395,2,186,0,0,2,186,0,0
"192.168.1.62",58395,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61838,2,186,0,0,2,186,0,0
"192.168.1.62",61838,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55267,4,360,0,0,4,360,0,0
"192.168.1.62",55267,4,280,0,0,4,280,0,0
"fe80::f17b:6c72:fea6:5dc5",56718,2,186,0,0,2,186,0,0
"192.168.1.62",56718,2,146,0,0,2,146,0,0
"192.168.1.1",51628,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",49761,2,186,0,0,2,186,0,0
"192.168.1.62",49761,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58498,2,186,0,0,2,186,0,0
"192.168.1.62",58498,2,146,0,0,2,146,0,0
"192.168.1.1",51270,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55458,1,93,0,0,1,93,0,0
"192.168.1.62",55458,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",59108,1,93,0,0,1,93,0,0
"192.168.1.62",59108,1,73,0,0,1,73,0,0
"192.168.1.1",50397,1,353,0,0,1,353,0,0
"192.168.1.1",34638,1,425,0,0,1,425,0,0
"192.168.1.1",35240,1,362,0,0,1,362,0,0
"192.168.1.1",33644,1,349,0,0,1,349,0,0
"192.168.1.1",33612,1,310,0,0,1,310,0,0
"192.168.1.1",36718,1,433,0,0,1,433,0,0
"192.168.1.1",47631,1,369,0,0,1,369,0,0
"192.168.1.1",54520,1,310,0,0,1,310,0,0
"192.168.1.1",38552,1,427,0,0,1,427,0,0
"192.168.1.1",48145,1,415,0,0,1,415,0,0
"192.168.1.1",54309,1,353,0,0,1,353,0,0
"192.168.1.1",55885,1,425,0,0,1,425,0,0
"192.168.1.1",60241,1,362,0,0,1,362,0,0
"192.168.1.1",39008,1,417,0,0,1,417,0,0
"192.168.1.1",43814,1,349,0,0,1,349,0,0
"192.168.1.1",58538,1,369,0,0,1,369,0,0
"192.168.1.1",59656,1,310,0,0,1,310,0,0
"192.168.1.1",33984,1,427,0,0,1,427,0,0
"192.168.1.1",56061,1,415,0,0,1,415,0,0
"192.168.1.1",56196,1,353,0,0,1,353,0,0
"192.168.1.1",56778,1,425,0,0,1,425,0,0
"192.168.1.1",52077,1,362,0,0,1,362,0,0
"192.168.1.1",41412,7,2771,0,0,7,2771,0,0
"192.168.1.1",43465,1,349,0,0,1,349,0,0
"192.168.1.1",39264,1,310,0,0,1,310,0,0
"192.168.1.1",34882,1,433,0,0,1,433,0,0
"192.168.1.1",58760,1,369,0,0,1,369,0,0
"192.168.1.1",60695,1,310,0,0,1,310,0,0
"fe80::f17b:6c72:fea6:5dc5",52889,2,186,0,0,2,186,0,0
"192.168.1.62",52889,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62311,2,186,0,0,2,186,0,0
"192.168.1.62",62311,2,146,0,0,2,146,0,0
"192.168.1.1",52266,1,427,0,0,1,427,0,0
"192.168.1.1",36755,1,415,0,0,1,415,0,0
"fe80::f17b:6c72:fea6:5dc5",55897,2,186,0,0,2,186,0,0
"192.168.1.62",55897,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64584,2,186,0,0,2,186,0,0
"192.168.1.62",64584,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58531,2,186,0,0,2,186,0,0
"192.168.1.62",58531,2,146,0,0,2,146,0,0
"192.168.1.177",58750,4,868,0,0,4,868,0,0
"192.168.1.62",58533,4,868,0,0,4,868,0,0
"192.168.1.1",34881,6,2354,0,0,6,2354,0,0
"192.168.1.1",44216,2,884,0,0,2,884,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52261,2,216,0,0,2,216,0,0
"192.168.1.177",52261,2,192,0,0,1,88,1,104
"192.168.1.1",52155,6,2354,0,0,6,2354,0,0
"192.168.1.1",45149,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",60298,2,186,0,0,2,186,0,0
"192.168.1.62",60298,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56062,2,186,0,0,2,186,0,0
"192.168.1.62",56062,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58106,2,186,0,0,2,186,0,0
"192.168.1.62",58106,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62242,2,186,0,0,2,186,0,0
"192.168.1.62",62242,2,146,0,0,2,146,0,0
"192.168.1.1",35954,6,2354,0,0,6,2354,0,0
"192.168.1.1",54286,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55806,2,186,0,0,2,186,0,0
"192.168.1.62",55806,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53379,2,186,0,0,2,186,0,0
"192.168.1.62",53379,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62342,2,186,0,0,2,186,0,0
"192.168.1.62",62342,2,146,0,0,2,146,0,0
"192.168.1.1",40993,6,2354,0,0,6,2354,0,0
"192.168.1.1",43071,1,92,0,0,1,92,0,0
"192.168.1.1",49115,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",53592,2,186,0,0,2,186,0,0
"192.168.1.62",53592,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50122,2,186,0,0,2,186,0,0
"192.168.1.62",50122,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56225,2,186,0,0,2,186,0,0
"192.168.1.62",56225,2,146,0,0,2,146,0,0
"192.168.1.253",59451,4,868,0,0,4,868,0,0
"192.168.1.1",47862,6,2354,0,0,6,2354,0,0
"192.168.1.1",40854,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54627,1,93,0,0,1,93,0,0
"192.168.1.62",54627,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",53153,1,93,0,0,1,93,0,0
"192.168.1.62",53153,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54280,1,93,0,0,1,93,0,0
"192.168.1.62",54280,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65393,2,186,0,0,2,186,0,0
"192.168.1.62",65393,2,146,0,0,2,146,0,0
"192.168.1.1",53148,6,2354,0,0,6,2354,0,0
"192.168.1.1",38115,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",51429,2,186,0,0,2,186,0,0
"192.168.1.62",51429,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49847,2,186,0,0,2,186,0,0
"192.168.1.62",49847,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53536,2,186,0,0,2,186,0,0
"192.168.1.62",53536,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54549,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",61364,2,186,0,0,2,186,0,0
"192.168.1.62",61364,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56964,2,186,0,0,2,186,0,0
"192.168.1.62",56964,2,146,0,0,2,146,0,0
"192.168.1.62",54549,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",62228,2,186,0,0,2,186,0,0
"192.168.1.62",62228,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52499,2,186,0,0,2,186,0,0
"192.168.1.62",52499,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52798,4,372,0,0,4,372,0,0
"192.168.1.62",52798,4,292,0,0,4,292,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",50381,2,234,0,0,2,234,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59534,2,234,0,0,2,234,0,0
"192.168.1.177",50381,2,210,0,0,1,97,1,113
"192.168.1.177",59534,2,267,0,0,1,97,1,170
"fe80::f17b:6c72:fea6:5dc5",63747,2,186,0,0,2,186,0,0
"192.168.1.62",63747,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49311,3,279,0,0,3,279,0,0
"192.168.1.62",49311,3,219,0,0,3,219,0,0
"fe80::f17b:6c72:fea6:5dc5",57984,2,186,0,0,2,186,0,0
"192.168.1.62",57984,2,146,0,0,2,146,0,0
"192.168.1.1",39324,6,2354,0,0,6,2354,0,0
"192.168.1.1",35649,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",49897,2,186,0,0,2,186,0,0
"192.168.1.62",49897,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54970,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",59259,2,186,0,0,2,186,0,0
"192.168.1.62",59259,2,146,0,0,2,146,0,0
"192.168.1.62",54970,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54250,2,186,0,0,2,186,0,0
"192.168.1.62",54250,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60193,2,186,0,0,2,186,0,0
"192.168.1.62",60193,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57215,4,372,0,0,4,372,0,0
"192.168.1.62",57215,4,292,0,0,4,292,0,0
"192.168.1.1",54378,6,2354,0,0,6,2354,0,0
"192.168.1.1",44584,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",65053,2,186,0,0,2,186,0,0
"192.168.1.62",65053,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65466,2,186,0,0,2,186,0,0
"192.168.1.62",65466,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63552,2,186,0,0,2,186,0,0
"192.168.1.62",63552,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63059,2,186,0,0,2,186,0,0
"192.168.1.62",63059,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61871,2,186,0,0,2,186,0,0
"192.168.1.62",61871,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51105,2,186,0,0,2,186,0,0
"192.168.1.62",51105,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55160,2,186,0,0,2,186,0,0
"192.168.1.62",55160,2,146,0,0,2,146,0,0
"192.168.1.1",36317,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",62655,2,186,0,0,2,186,0,0
"192.168.1.62",62655,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64053,2,186,0,0,2,186,0,0
"192.168.1.62",64053,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51756,2,186,0,0,2,186,0,0
"192.168.1.62",51756,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58581,2,186,0,0,2,186,0,0
"192.168.1.62",58581,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51096,6,558,0,0,6,558,0,0
"192.168.1.62",51096,6,438,0,0,6,438,0,0
"fe80::f17b:6c72:fea6:5dc5",51998,2,186,0,0,2,186,0,0
"192.168.1.62",51998,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58686,2,186,0,0,2,186,0,0
"192.168.1.62",58686,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58658,2,186,0,0,2,186,0,0
"192.168.1.62",58658,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64317,2,186,0,0,2,186,0,0
"192.168.1.62",64317,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64746,2,186,0,0,2,186,0,0
"192.168.1.62",64746,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52306,2,186,0,0,2,186,0,0
"192.168.1.62",52306,2,146,0,0,2,146,0,0
"192.168.1.1",53139,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",58242,2,186,0,0,2,186,0,0
"192.168.1.62",58242,2,146,0,0,2,146,0,0
"192.168.1.1",39036,2,884,0,0,2,884,0,0
"192.168.1.177",59535,4,848,0,0,4,848,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60209,2,192,0,0,2,192,0,0
"192.168.1.177",60209,2,168,0,0,1,76,1,92
"192.168.1.1",45230,6,2354,0,0,6,2354,0,0
"192.168.1.177",56549,2,217,0,0,1,78,1,139
"192.168.1.177",61567,2,205,0,0,1,78,1,127
"192.168.1.177",64568,2,279,0,0,1,78,1,201
"192.168.1.1",32997,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50715,2,186,0,0,2,186,0,0
"192.168.1.62",50715,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53884,4,372,0,0,4,372,0,0
"192.168.1.62",53884,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",55402,2,186,0,0,2,186,0,0
"192.168.1.62",55402,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53602,2,186,0,0,2,186,0,0
"192.168.1.62",53602,2,146,0,0,2,146,0,0
"192.168.1.1",50085,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",60142,2,186,0,0,2,186,0,0
"192.168.1.62",60142,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64441,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",59534,6,558,0,0,6,558,0,0
"192.168.1.62",64441,2,146,0,0,2,146,0,0
"192.168.1.62",59534,6,438,0,0,6,438,0,0
"fe80::f17b:6c72:fea6:5dc5",65010,2,186,0,0,2,186,0,0
"192.168.1.62",65010,2,146,0,0,2,146,0,0
"192.168.1.1",47428,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50743,2,186,0,0,2,186,0,0
"192.168.1.62",50743,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59409,2,186,0,0,2,186,0,0
"192.168.1.62",59409,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62653,2,186,0,0,2,186,0,0
"192.168.1.62",62653,2,146,0,0,2,146,0,0
"192.168.1.103",37328,1,167,0,0,1,167,0,0
"fe80::f17b:6c72:fea6:5dc5",51887,2,186,0,0,2,186,0,0
"192.168.1.62",51887,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64211,2,186,0,0,2,186,0,0
"192.168.1.62",64211,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56717,2,186,0,0,2,186,0,0
"192.168.1.62",56717,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58010,1,93,0,0,1,93,0,0
"192.168.1.62",58010,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",65166,1,93,0,0,1,93,0,0
"192.168.1.62",65166,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",56354,2,186,0,0,2,186,0,0
"192.168.1.62",56354,2,146,0,0,2,146,0,0
"192.168.1.1",38015,6,2354,0,0,6,2354,0,0
"192.168.1.1",53786,8,3238,0,0,8,3238,0,0
"fe80::f17b:6c72:fea6:5dc5",49673,2,186,0,0,2,186,0,0
"192.168.1.62",49673,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65060,2,186,0,0,2,186,0,0
"192.168.1.62",65060,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50223,2,186,0,0,2,186,0,0
"192.168.1.62",50223,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53283,2,186,0,0,2,186,0,0
"192.168.1.62",53283,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52605,2,186,0,0,2,186,0,0
"192.168.1.62",52605,2,146,0,0,2,146,0,0
"192.168.1.1",48927,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",54744,2,186,0,0,2,186,0,0
"192.168.1.62",54744,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49215,2,186,0,0,2,186,0,0
"192.168.1.62",49215,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",53281,1,107,0,0,1,107,0,0
"192.168.1.177",53281,170,119184,0,0,47,9175,123,110009
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",55927,1,107,0,0,1,107,0,0
"192.168.1.177",55927,2,235,0,0,1,87,1,148
"fe80::f17b:6c72:fea6:5dc5",52632,2,186,0,0,2,186,0,0
"192.168.1.62",52632,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62846,4,372,0,0,4,372,0,0
"192.168.1.62",62846,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",54867,2,186,0,0,2,186,0,0
"192.168.1.62",54867,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56760,2,186,0,0,2,186,0,0
"192.168.1.62",56760,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59722,1,108,0,0,1,108,0,0
"192.168.1.177",59722,2,176,0,0,1,88,1,88
"fe80::f17b:6c72:fea6:5dc5",52119,2,186,0,0,2,186,0,0
"192.168.1.62",52119,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58453,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",58032,2,186,0,0,2,186,0,0
"192.168.1.62",58032,2,146,0,0,2,146,0,0
"192.168.1.62",58453,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57272,2,186,0,0,2,186,0,0
"192.168.1.62",57272,2,146,0,0,2,146,0,0
"192.168.1.1",36355,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",50129,2,186,0,0,2,186,0,0
"192.168.1.62",50129,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58494,2,186,0,0,2,186,0,0
"192.168.1.62",58494,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",49461,1,105,0,0,1,105,0,0
"192.168.1.177",49461,2,209,0,0,1,85,1,124
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59608,1,108,0,0,1,108,0,0
"192.168.1.177",59608,2,176,0,0,1,88,1,88
"192.168.1.1",46711,6,2354,0,0,6,2354,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",55245,1,108,0,0,1,108,0,0
"192.168.1.177",55245,2,192,0,0,1,88,1,104
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",50750,1,108,0,0,1,108,0,0
"192.168.1.177",50750,2,204,0,0,1,88,1,116
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",56861,1,100,0,0,1,100,0,0
"192.168.1.177",56861,2,160,0,0,1,80,1,80
"192.168.1.1",43386,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",56251,2,186,0,0,2,186,0,0
"192.168.1.62",56251,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61051,2,186,0,0,2,186,0,0
"192.168.1.62",61051,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64058,2,186,0,0,2,186,0,0
"192.168.1.62",64058,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53416,2,186,0,0,2,186,0,0
"192.168.1.62",53416,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50444,1,93,0,0,1,93,0,0
"192.168.1.62",50444,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",55983,1,93,0,0,1,93,0,0
"192.168.1.62",55983,1,73,0,0,1,73,0,0
"192.168.1.1",32880,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",49706,2,186,0,0,2,186,0,0
"192.168.1.62",49706,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60335,1,89,0,0,1,89,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",55149,1,89,0,0,1,89,0,0
"192.168.1.177",55149,2,138,0,0,1,69,1,69
"192.168.1.177",60335,2,154,0,0,1,69,1,85
"192.168.1.177",63081,2,138,0,0,1,69,1,69
"192.168.1.177",51925,2,315,0,0,1,89,1,226
"192.168.1.177",53998,2,359,0,0,1,89,1,270
"192.168.1.253",57765,4,868,0,0,4,868,0,0
"192.168.1.1",48286,6,2354,0,0,6,2354,0,0
"192.168.1.1",50781,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",53475,2,186,0,0,2,186,0,0
"192.168.1.62",53475,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60383,2,186,0,0,2,186,0,0
"192.168.1.62",60383,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57674,4,372,0,0,4,372,0,0
"192.168.1.62",57674,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",54044,2,186,0,0,2,186,0,0
"192.168.1.62",54044,2,146,0,0,2,146,0,0
"192.168.1.1",34442,6,2354,0,0,6,2354,0,0
"192.168.1.1",52912,3,976,0,0,3,976,0,0
"fe80::f17b:6c72:fea6:5dc5",59322,2,186,0,0,2,186,0,0
"192.168.1.62",59322,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58602,2,186,0,0,2,186,0,0
"192.168.1.62",58602,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56039,4,372,0,0,4,372,0,0
"192.168.1.62",56039,3,219,0,0,3,219,0,0
"fe80::f17b:6c72:fea6:5dc5",53596,4,372,0,0,4,372,0,0
"fe80::f17b:6c72:fea6:5dc5",52270,2,186,0,0,2,186,0,0
"192.168.1.62",53596,4,292,0,0,4,292,0,0
"192.168.1.62",52270,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63691,2,186,0,0,2,186,0,0
"192.168.1.62",63691,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58904,2,186,0,0,2,186,0,0
"192.168.1.62",58904,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49856,2,186,0,0,2,186,0,0
"192.168.1.62",49856,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63039,2,186,0,0,2,186,0,0
"192.168.1.62",63039,2,146,0,0,2,146,0,0
"192.168.1.1",54822,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",65284,4,372,0,0,4,372,0,0
"192.168.1.62",65284,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",50218,2,186,0,0,2,186,0,0
"192.168.1.62",50218,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55138,2,186,0,0,2,186,0,0
"192.168.1.62",55138,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55248,2,186,0,0,2,186,0,0
"192.168.1.62",55248,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60176,2,186,0,0,2,186,0,0
"192.168.1.62",60176,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61222,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",59193,2,186,0,0,2,186,0,0
"192.168.1.62",59193,2,146,0,0,2,146,0,0
"192.168.1.62",61222,2,146,0,0,2,146,0,0
"192.168.1.1",52692,6,2354,0,0,6,2354,0,0
"192.168.1.1",56812,2,884,0,0,2,884,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60287,2,202,0,0,2,202,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",51271,2,202,0,0,2,202,0,0
"192.168.1.177",60287,2,275,0,0,1,81,1,194
"192.168.1.177",51271,4,475,0,0,2,161,2,314
"fe80::f17b:6c72:fea6:5dc5",62581,2,186,0,0,2,186,0,0
"192.168.1.62",62581,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64140,2,186,0,0,2,186,0,0
"192.168.1.62",64140,2,146,0,0,2,146,0,0
"192.168.1.1",47866,6,2354,0,0,6,2354,0,0
"192.168.1.1",48609,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",51480,4,372,0,0,4,372,0,0
"192.168.1.62",51480,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",56254,2,186,0,0,2,186,0,0
"192.168.1.62",56254,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64112,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",59057,2,186,0,0,2,186,0,0
"192.168.1.62",59057,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55061,2,186,0,0,2,186,0,0
"192.168.1.62",55061,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61208,2,186,0,0,2,186,0,0
"192.168.1.62",61208,2,146,0,0,2,146,0,0
"192.168.1.62",64112,1,73,0,0,1,73,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",56490,2,178,0,0,2,178,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",51525,2,178,0,0,2,178,0,0
"fe80::f17b:6c72:fea6:5dc5",56946,2,186,0,0,2,186,0,0
"192.168.1.62",56946,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49374,2,186,0,0,2,186,0,0
"192.168.1.62",49374,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49850,4,372,0,0,4,372,0,0
