Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.62",49850,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",51924,4,372,0,0,4,372,0,0
"192.168.1.62",51924,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",54457,2,186,0,0,2,186,0,0
"192.168.1.62",54457,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57361,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",57368,4,372,0,0,4,372,0,0
"192.168.1.62",57368,4,292,0,0,4,292,0,0
"192.168.1.62",57361,2,146,0,0,2,146,0,0
"192.168.1.177",51525,2,138,0,0,1,69,1,69
"192.168.1.177",56490,2,154,0,0,1,69,1,85
"192.168.1.1",37111,6,2354,0,0,6,2354,0,0
"192.168.1.1",44516,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50959,2,186,0,0,2,186,0,0
"192.168.1.62",50959,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52864,2,186,0,0,2,186,0,0
"192.168.1.62",52864,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62319,2,186,0,0,2,186,0,0
"192.168.1.62",62319,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58884,2,186,0,0,2,186,0,0
"192.168.1.62",58884,2,146,0,0,2,146,0,0
"192.168.1.1",52268,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",52492,2,186,0,0,2,186,0,0
"192.168.1.62",52492,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57126,2,186,0,0,2,186,0,0
"192.168.1.62",57126,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62355,2,186,0,0,2,186,0,0
"192.168.1.62",62355,2,146,0,0,2,146,0,0
"192.168.1.1",42500,6,2354,0,0,6,2354,0,0
"192.168.1.1",57687,2,884,0,0,2,884,0,0
"192.168.1.177",53849,2,204,0,0,1,78,1,126
"192.168.1.177",50982,2,212,0,0,1,78,1,134
"192.168.1.177",64261,4,408,0,0,2,172,2,236
"192.168.1.177",55950,2,294,0,0,1,91,1,203
"192.168.1.1",40020,6,2354,0,0,6,2354,0,0
"192.168.1.1",37554,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50127,2,186,0,0,2,186,0,0
"192.168.1.62",50127,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63211,2,186,0,0,2,186,0,0
"192.168.1.62",63211,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63796,2,186,0,0,2,186,0,0
"192.168.1.62",63796,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54979,2,186,0,0,2,186,0,0
"192.168.1.62",54979,2,146,0,0,2,146,0,0
"192.168.1.1",32928,6,2354,0,0,6,2354,0,0
"192.168.1.1",57552,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",65476,2,186,0,0,2,186,0,0
"192.168.1.62",65476,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51953,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",53004,2,186,0,0,2,186,0,0
"192.168.1.62",53004,2,146,0,0,2,146,0,0
"192.168.1.62",51953,2,146,0,0,2,146,0,0
"192.168.1.177",53320,29,11857,0,0,14,4410,15,7447
"fe80::f17b:6c72:fea6:5dc5",63001,2,186,0,0,2,186,0,0
"192.168.1.62",63001,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50597,4,372,0,0,4,372,0,0
"fe80::f17b:6c72:fea6:5dc5",54260,2,186,0,0,2,186,0,0
"192.168.1.62",50597,4,292,0,0,4,292,0,0
"192.168.1.62",54260,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64761,2,186,0,0,2,186,0,0
"192.168.1.62",64761,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52919,2,186,0,0,2,186,0,0
"192.168.1.62",52919,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63414,2,186,0,0,2,186,0,0
"192.168.1.62",63414,2,146,0,0,2,146,0,0
"192.168.1.177",65238,2,283,0,0,1,78,1,205
"192.168.1.177",60784,2,260,0,0,1,78,1,182
"192.168.1.177",52724,2,154,0,0,1,69,1,85
"192.168.1.177",64130,2,138,0,0,1,69,1,69
"192.168.1.177",56235,2,138,0,0,1,69,1,69
"192.168.1.177",52806,2,154,0,0,1,69,1,85
"192.168.1.177",49191,2,138,0,0,1,69,1,69
"192.168.1.177",49192,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",61445,1,93,0,0,1,93,0,0
"192.168.1.62",61445,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",52585,1,93,0,0,1,93,0,0
"fe80::f17b:6c72:fea6:5dc5",50746,1,93,0,0,1,93,0,0
"192.168.1.62",52585,2,146,0,0,2,146,0,0
"192.168.1.62",50746,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",52273,1,93,0,0,1,93,0,0
"192.168.1.62",52273,2,146,0,0,2,146,0,0
"192.168.1.62",52275,4,868,0,0,4,868,0,0
"192.168.1.177",58597,2,192,0,0,1,88,1,104
"192.168.1.1",47682,6,2354,0,0,6,2354,0,0
"192.168.1.1",46813,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",63499,2,186,0,0,2,186,0,0
"192.168.1.62",63499,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65072,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",53571,2,186,0,0,2,186,0,0
"192.168.1.62",53571,2,146,0,0,2,146,0,0
"192.168.1.62",65072,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54553,2,186,0,0,2,186,0,0
"192.168.1.62",54553,2,146,0,0,2,146,0,0
"192.168.1.177",61418,4,647,0,0,2,151,2,496
"192.168.1.177",58687,2,409,0,0,1,72,1,337
"192.168.1.177",49948,2,326,0,0,1,72,1,254
"fe80::f17b:6c72:fea6:5dc5",59111,2,186,0,0,2,186,0,0
"192.168.1.62",59111,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55728,2,186,0,0,2,186,0,0
"192.168.1.62",55728,2,146,0,0,2,146,0,0
"192.168.1.1",58250,6,2354,0,0,6,2354,0,0
"192.168.1.1",53612,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",61963,2,186,0,0,2,186,0,0
"192.168.1.62",61963,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62786,2,186,0,0,2,186,0,0
"192.168.1.62",62786,2,146,0,0,2,146,0,0
"192.168.1.62",59678,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",61024,4,372,0,0,4,372,0,0
"192.168.1.62",61024,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",59678,3,279,0,0,3,279,0,0
"fe80::f17b:6c72:fea6:5dc5",50025,1,93,0,0,1,93,0,0
"192.168.1.62",50025,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",50761,1,93,0,0,1,93,0,0
"192.168.1.62",50761,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",60994,4,372,0,0,4,372,0,0
"192.168.1.62",60994,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",52493,2,186,0,0,2,186,0,0
"192.168.1.62",52493,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62813,2,186,0,0,2,186,0,0
"192.168.1.62",62813,2,146,0,0,2,146,0,0
"192.168.1.1",52917,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",60558,2,186,0,0,2,186,0,0
"192.168.1.62",60558,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55658,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",49686,2,186,0,0,2,186,0,0
"192.168.1.62",55658,2,146,0,0,2,146,0,0
"192.168.1.62",49686,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55341,2,186,0,0,2,186,0,0
"192.168.1.62",55341,2,146,0,0,2,146,0,0
"192.168.1.1",45099,6,2354,0,0,6,2354,0,0
"192.168.1.1",35630,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",60562,2,186,0,0,2,186,0,0
"192.168.1.62",60562,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50896,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",62389,2,186,0,0,2,186,0,0
"192.168.1.62",50896,2,146,0,0,2,146,0,0
"192.168.1.62",62389,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52759,4,372,0,0,4,372,0,0
"192.168.1.62",52759,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",56608,2,186,0,0,2,186,0,0
"192.168.1.62",56608,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53578,2,186,0,0,2,186,0,0
"192.168.1.62",53578,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54938,2,186,0,0,2,186,0,0
"192.168.1.62",54938,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59095,2,186,0,0,2,186,0,0
"192.168.1.62",59095,2,146,0,0,2,146,0,0
"192.168.1.177",58194,2,180,0,0,1,74,1,106
"192.168.1.177",50722,2,213,0,0,1,74,1,139
"192.168.1.1",50747,6,2354,0,0,6,2354,0,0
"192.168.1.1",54642,2,884,0,0,2,884,0,0
"192.168.1.177",62630,2,162,0,0,1,81,1,81
"fe80::f17b:6c72:fea6:5dc5",55397,2,186,0,0,2,186,0,0
"192.168.1.62",55397,2,146,0,0,2,146,0,0
"192.168.1.253",63191,4,868,0,0,4,868,0,0
"192.168.1.1",56943,6,2354,0,0,6,2354,0,0
"192.168.1.1",58591,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",64202,1,93,0,0,1,93,0,0
"192.168.1.62",64202,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",61121,1,93,0,0,1,93,0,0
"192.168.1.62",61121,1,73,0,0,1,73,0,0
"192.168.1.1",55657,1,92,0,0,1,92,0,0
"192.168.1.1",43599,6,2354,0,0,6,2354,0,0
"192.168.1.1",41803,3,1246,0,0,3,1246,0,0
"fe80::f17b:6c72:fea6:5dc5",60402,4,372,0,0,4,372,0,0
"192.168.1.62",60402,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",54440,2,186,0,0,2,186,0,0
"192.168.1.62",54440,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58773,2,186,0,0,2,186,0,0
"192.168.1.62",58773,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53968,2,186,0,0,2,186,0,0
"192.168.1.62",53968,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51225,2,186,0,0,2,186,0,0
"192.168.1.62",51225,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51197,2,186,0,0,2,186,0,0
"192.168.1.62",51197,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61892,2,186,0,0,2,186,0,0
"192.168.1.62",61892,2,146,0,0,2,146,0,0
"192.168.1.1",35786,6,2354,0,0,6,2354,0,0
"192.168.1.1",43390,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55854,2,186,0,0,2,186,0,0
"192.168.1.62",55854,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63707,2,186,0,0,2,186,0,0
"192.168.1.62",63707,2,146,0,0,2,146,0,0
"192.168.1.1",59745,6,2354,0,0,6,2354,0,0
"192.168.1.1",50540,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50528,2,186,0,0,2,186,0,0
"192.168.1.62",50528,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53842,2,186,0,0,2,186,0,0
"192.168.1.62",53842,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51101,2,186,0,0,2,186,0,0
"192.168.1.62",51101,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49886,2,186,0,0,2,186,0,0
"192.168.1.62",49886,2,146,0,0,2,146,0,0
"192.168.1.1",40354,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",52638,2,186,0,0,2,186,0,0
"192.168.1.62",52638,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50082,4,372,0,0,4,372,0,0
"192.168.1.62",50082,4,292,0,0,4,292,0,0
"192.168.1.1",50006,6,2354,0,0,6,2354,0,0
"192.168.1.1",59837,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",51558,2,186,0,0,2,186,0,0
"192.168.1.62",51558,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55570,2,186,0,0,2,186,0,0
"192.168.1.62",55570,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65124,2,186,0,0,2,186,0,0
"192.168.1.62",65124,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57893,2,186,0,0,2,186,0,0
"192.168.1.62",57893,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55560,2,186,0,0,2,186,0,0
"192.168.1.62",55560,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52017,2,186,0,0,2,186,0,0
"192.168.1.62",52017,2,146,0,0,2,146,0,0
"192.168.1.1",38646,6,2354,0,0,6,2354,0,0
"192.168.1.1",36151,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",65378,2,186,0,0,2,186,0,0
"192.168.1.62",65378,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49379,2,186,0,0,2,186,0,0
"192.168.1.62",49379,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58903,2,186,0,0,2,186,0,0
"192.168.1.62",58903,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63968,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",50377,2,186,0,0,2,186,0,0
"192.168.1.62",50377,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52880,2,186,0,0,2,186,0,0
"192.168.1.62",52880,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49292,2,186,0,0,2,186,0,0
"192.168.1.62",49292,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54509,2,186,0,0,2,186,0,0
"192.168.1.62",54509,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62898,2,186,0,0,2,186,0,0
"192.168.1.62",62898,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53237,2,186,0,0,2,186,0,0
"192.168.1.62",53237,2,146,0,0,2,146,0,0
"192.168.1.1",50658,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",54467,2,186,0,0,2,186,0,0
"192.168.1.62",54467,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57310,2,186,0,0,2,186,0,0
"192.168.1.62",57310,2,146,0,0,2,146,0,0
"192.168.1.1",60862,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",63605,2,186,0,0,2,186,0,0
"192.168.1.62",63605,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59688,2,186,0,0,2,186,0,0
"192.168.1.62",59688,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60494,2,186,0,0,2,186,0,0
"192.168.1.62",60494,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53310,2,186,0,0,2,186,0,0
"192.168.1.62",53310,2,146,0,0,2,146,0,0
"192.168.1.1",40974,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",62530,2,186,0,0,2,186,0,0
"192.168.1.62",62530,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52539,2,186,0,0,2,186,0,0
"192.168.1.62",52539,2,146,0,0,2,146,0,0
"0.0.0.0",68,3,1046,0,0,3,1046,0,0
"255.255.255.255",67,3,1046,0,0,0,0,3,1046
"192.168.1.1",59872,6,2354,0,0,6,2354,0,0
"192.168.1.103",41631,1,167,0,0,1,167,0,0
"192.168.1.1",49053,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",61840,2,186,0,0,2,186,0,0
"192.168.1.62",61840,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58708,2,186,0,0,2,186,0,0
"192.168.1.62",58708,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56863,2,186,0,0,2,186,0,0
"192.168.1.62",56863,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52726,2,186,0,0,2,186,0,0
"192.168.1.62",52726,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50178,2,186,0,0,2,186,0,0
"192.168.1.62",50178,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60197,4,372,0,0,4,372,0,0
"192.168.1.62",60197,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",63115,2,186,0,0,2,186,0,0
"192.168.1.62",63115,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49726,2,186,0,0,2,186,0,0
"192.168.1.62",49726,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55768,3,279,0,0,3,279,0,0
"192.168.1.62",55768,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",51431,2,186,0,0,2,186,0,0
"192.168.1.62",51431,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53583,2,186,0,0,2,186,0,0
"192.168.1.62",53583,2,146,0,0,2,146,0,0
"192.168.1.177",59169,4,868,0,0,4,868,0,0
"192.168.1.62",58601,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",50147,2,186,0,0,2,186,0,0
"192.168.1.62",50147,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55720,2,186,0,0,2,186,0,0
"192.168.1.62",55720,2,146,0,0,2,146,0,0
"192.168.1.1",33169,6,2354,0,0,6,2354,0,0
"192.168.1.1",40439,2,884,0,0,2,884,0,0
"192.168.1.1",59836,6,2354,0,0,6,2354,0,0
"192.168.1.1",33278,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",62018,3,279,0,0,3,279,0,0
"192.168.1.62",62018,3,219,0,0,3,219,0,0
"fe80::f17b:6c72:fea6:5dc5",65252,2,186,0,0,2,186,0,0
"192.168.1.62",65252,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62661,2,186,0,0,2,186,0,0
"192.168.1.62",62661,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52827,2,186,0,0,2,186,0,0
"192.168.1.62",52827,2,146,0,0,2,146,0,0
"192.168.1.1",52306,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",57681,2,186,0,0,2,186,0,0
"192.168.1.62",57681,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63484,2,186,0,0,2,186,0,0
"192.168.1.62",63484,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49185,1,93,0,0,1,93,0,0
"192.168.1.62",49185,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",61468,2,186,0,0,2,186,0,0
"192.168.1.62",61468,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62016,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",55626,2,186,0,0,2,186,0,0
"192.168.1.62",62016,2,146,0,0,2,146,0,0
"192.168.1.62",55626,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62154,2,186,0,0,2,186,0,0
"192.168.1.62",62154,2,146,0,0,2,146,0,0
"192.168.1.1",59185,6,2354,0,0,6,2354,0,0
"192.168.1.1",41911,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",61257,2,186,0,0,2,186,0,0
"192.168.1.62",61257,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56121,2,186,0,0,2,186,0,0
"192.168.1.62",56121,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51390,2,186,0,0,2,186,0,0
"192.168.1.62",51390,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55976,2,186,0,0,2,186,0,0
"192.168.1.62",55976,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52766,2,186,0,0,2,186,0,0
"192.168.1.62",52766,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54029,2,186,0,0,2,186,0,0
"192.168.1.62",54029,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59704,2,186,0,0,2,186,0,0
"192.168.1.62",59704,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62211,2,186,0,0,2,186,0,0
"192.168.1.62",62211,2,146,0,0,2,146,0,0
"192.168.1.1",45308,6,2354,0,0,6,2354,0,0
"192.168.1.1",58701,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",51021,1,93,0,0,1,93,0,0
"192.168.1.62",51021,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",50288,1,93,0,0,1,93,0,0
"fe80::f17b:6c72:fea6:5dc5",62362,2,186,0,0,2,186,0,0
"192.168.1.62",62362,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51074,2,186,0,0,2,186,0,0
"192.168.1.62",51074,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65046,2,186,0,0,2,186,0,0
"192.168.1.62",65046,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56906,2,186,0,0,2,186,0,0
"192.168.1.62",56906,2,146,0,0,2,146,0,0
"192.168.1.253",60481,4,868,0,0,4,868,0,0
"192.168.1.177",63111,2,168,0,0,1,76,1,92
"fe80::f17b:6c72:fea6:5dc5",51907,2,186,0,0,2,186,0,0
"192.168.1.62",51907,2,146,0,0,2,146,0,0
"192.168.1.1",34289,6,2354,0,0,6,2354,0,0
"192.168.1.1",52098,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",64375,2,186,0,0,2,186,0,0
"192.168.1.62",64375,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54038,2,186,0,0,2,186,0,0
"192.168.1.62",54038,2,146,0,0,2,146,0,0
"192.168.1.1",56245,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",64882,2,186,0,0,2,186,0,0
"192.168.1.62",64882,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58575,2,186,0,0,2,186,0,0
"192.168.1.62",58575,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60304,2,186,0,0,2,186,0,0
"192.168.1.62",60304,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57187,2,186,0,0,2,186,0,0
"192.168.1.62",57187,2,146,0,0,2,146,0,0
"192.168.1.1",45931,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",58967,2,186,0,0,2,186,0,0
"192.168.1.62",58967,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60320,2,186,0,0,2,186,0,0
"192.168.1.62",60320,2,146,0,0,2,146,0,0
"192.168.1.1",45489,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54501,2,186,0,0,2,186,0,0
"192.168.1.62",54501,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51786,2,186,0,0,2,186,0,0
"192.168.1.62",51786,2,146,0,0,2,146,0,0
"192.168.1.177",49547,2,182,0,0,1,83,1,99
"192.168.1.177",51173,2,194,0,0,1,83,1,111
"192.168.1.177",65316,2,182,0,0,1,83,1,99
"fe80::f17b:6c72:fea6:5dc5",49232,2,186,0,0,2,186,0,0
"192.168.1.62",49232,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56702,2,186,0,0,2,186,0,0
"192.168.1.62",56702,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62834,2,186,0,0,2,186,0,0
"192.168.1.62",62834,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59189,2,186,0,0,2,186,0,0
"192.168.1.62",59189,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64754,2,186,0,0,2,186,0,0
"192.168.1.62",64754,2,146,0,0,2,146,0,0
"192.168.1.103",43930,1,167,0,0,1,167,0,0
"fe80::f17b:6c72:fea6:5dc5",60765,2,186,0,0,2,186,0,0
"192.168.1.62",60765,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65178,2,186,0,0,2,186,0,0
"192.168.1.62",65178,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53286,2,186,0,0,2,186,0,0
"192.168.1.62",53286,2,146,0,0,2,146,0,0
"192.168.1.1",57450,6,2354,0,0,6,2354,0,0
"192.168.1.1",48040,2,884,0,0,2,884,0,0
"192.168.1.1",48197,6,2354,0,0,6,2354,0,0
"192.168.1.1",36230,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55018,2,186,0,0,2,186,0,0
"192.168.1.62",55018,2,146,0,0,2,146,0,0
