Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.62",64743,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49712,2,186,0,0,2,186,0,0
"192.168.1.62",49712,2,146,0,0,2,146,0,0
"192.168.1.1",33454,6,2354,0,0,6,2354,0,0
"192.168.1.1",35748,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50132,2,186,0,0,2,186,0,0
"192.168.1.62",50132,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58675,2,186,0,0,2,186,0,0
"192.168.1.62",58675,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61650,2,186,0,0,2,186,0,0
"192.168.1.62",61650,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55098,2,186,0,0,2,186,0,0
"192.168.1.62",55098,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64994,2,186,0,0,2,186,0,0
"192.168.1.62",64994,2,146,0,0,2,146,0,0
"192.168.1.177",53910,4,848,0,0,4,848,0,0
"fe80::f17b:6c72:fea6:5dc5",53911,2,186,0,0,2,186,0,0
"192.168.1.62",53911,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55767,2,186,0,0,2,186,0,0
"192.168.1.62",55767,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60764,2,186,0,0,2,186,0,0
"192.168.1.62",60764,2,146,0,0,2,146,0,0
"192.168.1.1",47159,1,92,0,0,1,92,0,0
"192.168.1.177",52709,2,253,0,0,1,83,1,170
"192.168.1.177",61323,2,241,0,0,1,83,1,158
"192.168.1.177",55330,2,315,0,0,1,83,1,232
"192.168.1.1",53351,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",59615,2,186,0,0,2,186,0,0
"192.168.1.62",59615,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53455,2,186,0,0,2,186,0,0
"192.168.1.62",53455,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60393,2,186,0,0,2,186,0,0
"192.168.1.62",60393,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63056,2,186,0,0,2,186,0,0
"192.168.1.62",63056,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62868,2,186,0,0,2,186,0,0
"192.168.1.62",62868,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60560,4,372,0,0,4,372,0,0
"fe80::f17b:6c72:fea6:5dc5",55606,2,186,0,0,2,186,0,0
"192.168.1.62",60560,4,292,0,0,4,292,0,0
"192.168.1.62",55606,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53910,2,186,0,0,2,186,0,0
"192.168.1.62",53910,2,146,0,0,2,146,0,0
"192.168.1.1",36522,12,4708,0,0,12,4708,0,0
"192.168.1.1",53470,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",58328,2,186,0,0,2,186,0,0
"192.168.1.62",58328,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60787,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",65496,2,186,0,0,2,186,0,0
"192.168.1.62",65496,2,146,0,0,2,146,0,0
"192.168.1.62",60787,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56266,2,186,0,0,2,186,0,0
"192.168.1.62",56266,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58442,2,186,0,0,2,186,0,0
"192.168.1.62",58442,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61433,2,186,0,0,2,186,0,0
"192.168.1.62",61433,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64901,2,186,0,0,2,186,0,0
"192.168.1.62",64901,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59969,2,186,0,0,2,186,0,0
"192.168.1.62",59969,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59533,2,186,0,0,2,186,0,0
"192.168.1.62",59533,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59685,2,186,0,0,2,186,0,0
"192.168.1.62",59685,2,146,0,0,2,146,0,0
"192.168.1.177",59993,4,868,0,0,4,868,0,0
"192.168.1.62",59687,4,868,0,0,4,868,0,0
"192.168.1.1",37686,6,2354,0,0,6,2354,0,0
"192.168.1.1",34847,2,884,0,0,2,884,0,0
"192.168.1.1",52302,6,2354,0,0,6,2354,0,0
"192.168.1.1",43611,2,884,0,0,2,884,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60386,1,107,0,0,1,107,0,0
"192.168.1.177",60386,2,223,0,0,1,87,1,136
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",55442,1,108,0,0,1,108,0,0
"192.168.1.177",55442,2,243,0,0,1,88,1,155
"fe80::f17b:6c72:fea6:5dc5",58317,2,186,0,0,2,186,0,0
"192.168.1.62",58317,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52677,2,186,0,0,2,186,0,0
"192.168.1.62",52677,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59160,2,186,0,0,2,186,0,0
"192.168.1.62",59160,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59029,2,186,0,0,2,186,0,0
"192.168.1.62",59029,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54980,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",63460,2,186,0,0,2,186,0,0
"192.168.1.62",63460,2,146,0,0,2,146,0,0
"192.168.1.62",54980,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",60338,1,100,0,0,1,100,0,0
"192.168.1.177",60338,2,207,0,0,1,80,1,127
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",58166,1,108,0,0,1,108,0,0
"192.168.1.177",58166,2,176,0,0,1,88,1,88
"fe80::f17b:6c72:fea6:5dc5",62380,2,186,0,0,2,186,0,0
"192.168.1.62",62380,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65518,2,186,0,0,2,186,0,0
"192.168.1.62",65518,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54121,2,186,0,0,2,186,0,0
"192.168.1.62",54121,2,146,0,0,2,146,0,0
"192.168.1.1",38065,6,2354,0,0,6,2354,0,0
"192.168.1.1",45618,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",56577,2,186,0,0,2,186,0,0
"192.168.1.62",56577,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50254,2,186,0,0,2,186,0,0
"192.168.1.62",50254,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60163,2,186,0,0,2,186,0,0
"192.168.1.62",60163,2,146,0,0,2,146,0,0
"192.168.1.1",59973,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",59929,2,186,0,0,2,186,0,0
"192.168.1.62",59929,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64095,2,186,0,0,2,186,0,0
"192.168.1.62",64095,2,146,0,0,2,146,0,0
"192.168.1.1",55407,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",57584,2,186,0,0,2,186,0,0
"192.168.1.62",57584,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59361,1,103,0,0,1,103,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",56719,1,103,0,0,1,103,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",50485,1,103,0,0,1,103,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",49809,1,103,0,0,1,103,0,0
"192.168.1.177",56719,2,194,0,0,1,83,1,111
"192.168.1.177",49809,2,194,0,0,1,83,1,111
"192.168.1.177",59361,2,182,0,0,1,83,1,99
"192.168.1.177",50485,2,182,0,0,1,83,1,99
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",61066,1,103,0,0,1,103,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59184,1,103,0,0,1,103,0,0
"192.168.1.177",59184,2,182,0,0,1,83,1,99
"192.168.1.177",61066,2,182,0,0,1,83,1,99
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52428,1,103,0,0,1,103,0,0
"192.168.1.177",52428,2,194,0,0,1,83,1,111
"fe80::f17b:6c72:fea6:5dc5",51054,2,186,0,0,2,186,0,0
"192.168.1.62",51054,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59443,2,186,0,0,2,186,0,0
"192.168.1.62",59443,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60741,2,186,0,0,2,186,0,0
"192.168.1.62",60741,2,146,0,0,2,146,0,0
"192.168.1.253",58369,4,868,0,0,4,868,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",55249,3,287,0,0,3,287,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",56409,1,89,0,0,1,89,0,0
"192.168.1.177",56409,2,138,0,0,1,69,1,69
"192.168.1.177",55249,4,340,0,0,2,148,2,192
"192.168.1.177",60423,2,154,0,0,1,69,1,85
"192.168.1.177",61293,2,138,0,0,1,69,1,69
"fe80::f17b:6c72:fea6:5dc5",54621,2,186,0,0,2,186,0,0
"192.168.1.62",54621,2,146,0,0,2,146,0,0
"192.168.1.1",38156,6,2354,0,0,6,2354,0,0
"192.168.1.1",48855,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55092,2,186,0,0,2,186,0,0
"192.168.1.62",55092,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58723,2,186,0,0,2,186,0,0
"192.168.1.62",58723,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55998,2,186,0,0,2,186,0,0
"192.168.1.62",55998,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63027,2,186,0,0,2,186,0,0
"192.168.1.62",63027,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54422,2,186,0,0,2,186,0,0
"192.168.1.62",54422,2,146,0,0,2,146,0,0
"192.168.1.1",51345,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",59469,1,93,0,0,1,93,0,0
"192.168.1.62",59469,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",59540,1,93,0,0,1,93,0,0
"192.168.1.62",59540,1,73,0,0,1,73,0,0
"192.168.1.1",60781,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",59479,2,186,0,0,2,186,0,0
"192.168.1.62",59479,2,146,0,0,2,146,0,0
"192.168.1.177",53066,2,236,0,0,1,85,1,151
"192.168.1.177",57685,2,224,0,0,1,85,1,139
"192.168.1.177",57444,2,298,0,0,1,85,1,213
"fe80::f17b:6c72:fea6:5dc5",65213,2,186,0,0,2,186,0,0
"192.168.1.62",65213,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52837,2,186,0,0,2,186,0,0
"192.168.1.62",52837,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52096,2,186,0,0,2,186,0,0
"192.168.1.62",52096,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62312,2,186,0,0,2,186,0,0
"192.168.1.62",62312,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56553,2,186,0,0,2,186,0,0
"192.168.1.62",56553,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52647,2,186,0,0,2,186,0,0
"192.168.1.62",52647,2,146,0,0,2,146,0,0
"192.168.1.1",41371,6,2354,0,0,6,2354,0,0
"192.168.1.1",37811,2,884,0,0,2,884,0,0
"192.168.1.1",55563,1,92,0,0,1,92,0,0
"192.168.1.1",50535,6,2354,0,0,6,2354,0,0
"192.168.1.1",58233,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",49152,2,186,0,0,2,186,0,0
"192.168.1.62",49152,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53373,2,186,0,0,2,186,0,0
"192.168.1.62",53373,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63046,2,186,0,0,2,186,0,0
"192.168.1.62",63046,2,146,0,0,2,146,0,0
"192.168.1.177",51856,2,186,0,0,1,76,1,110
"192.168.1.177",63036,2,168,0,0,1,76,1,92
"fe80::f17b:6c72:fea6:5dc5",57883,4,372,0,0,4,372,0,0
"192.168.1.62",57883,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",53193,2,186,0,0,2,186,0,0
"192.168.1.62",53193,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58612,2,186,0,0,2,186,0,0
"192.168.1.62",58612,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55325,2,186,0,0,2,186,0,0
"192.168.1.62",55325,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56820,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",55740,2,186,0,0,2,186,0,0
"192.168.1.62",56820,2,146,0,0,2,146,0,0
"192.168.1.62",55740,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56424,2,186,0,0,2,186,0,0
"192.168.1.62",56424,2,146,0,0,2,146,0,0
"192.168.1.1",50080,6,2354,0,0,6,2354,0,0
"192.168.1.1",45238,2,884,0,0,2,884,0,0
"192.168.1.1",60427,1,353,0,0,1,353,0,0
"192.168.1.1",40046,1,362,0,0,1,362,0,0
"192.168.1.1",33480,1,417,0,0,1,417,0,0
"192.168.1.1",47105,7,2703,0,0,7,2703,0,0
"192.168.1.1",36589,1,310,0,0,1,310,0,0
"192.168.1.1",51517,1,433,0,0,1,433,0,0
"192.168.1.1",56166,1,369,0,0,1,369,0,0
"192.168.1.1",52028,1,310,0,0,1,310,0,0
"192.168.1.1",39010,1,427,0,0,1,427,0,0
"192.168.1.1",51512,1,415,0,0,1,415,0,0
"192.168.1.1",60475,1,353,0,0,1,353,0,0
"192.168.1.1",51350,1,425,0,0,1,425,0,0
"192.168.1.1",45247,1,417,0,0,1,417,0,0
"192.168.1.1",48524,1,349,0,0,1,349,0,0
"192.168.1.1",43980,1,310,0,0,1,310,0,0
"192.168.1.1",46724,1,433,0,0,1,433,0,0
"192.168.1.1",40893,1,369,0,0,1,369,0,0
"192.168.1.1",49279,1,310,0,0,1,310,0,0
"192.168.1.1",41778,1,427,0,0,1,427,0,0
"192.168.1.1",44279,1,415,0,0,1,415,0,0
"192.168.1.1",51179,1,353,0,0,1,353,0,0
"192.168.1.1",43901,1,425,0,0,1,425,0,0
"192.168.1.1",34531,1,362,0,0,1,362,0,0
"192.168.1.1",49717,1,417,0,0,1,417,0,0
"192.168.1.1",59750,1,349,0,0,1,349,0,0
"192.168.1.1",38825,1,310,0,0,1,310,0,0
"192.168.1.1",54240,1,433,0,0,1,433,0,0
"192.168.1.1",45207,1,369,0,0,1,369,0,0
"192.168.1.1",44748,2,620,0,0,2,620,0,0
"192.168.1.1",45459,1,427,0,0,1,427,0,0
"192.168.1.1",45303,1,415,0,0,1,415,0,0
"fe80::f17b:6c72:fea6:5dc5",52760,2,186,0,0,2,186,0,0
"192.168.1.62",52760,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61043,2,186,0,0,2,186,0,0
"192.168.1.62",61043,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54428,2,186,0,0,2,186,0,0
"192.168.1.62",54428,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65503,2,186,0,0,2,186,0,0
"192.168.1.62",65503,2,146,0,0,2,146,0,0
"192.168.1.177",55948,2,154,0,0,1,69,1,85
"192.168.1.177",59388,2,138,0,0,1,69,1,69
"192.168.1.1",58244,6,2354,0,0,6,2354,0,0
"192.168.1.1",34246,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50182,2,186,0,0,2,186,0,0
"192.168.1.62",50182,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63927,2,186,0,0,2,186,0,0
"192.168.1.62",63927,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59451,2,186,0,0,2,186,0,0
"192.168.1.62",59451,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57551,2,186,0,0,2,186,0,0
"192.168.1.62",57551,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59083,2,186,0,0,2,186,0,0
"192.168.1.62",59083,2,146,0,0,2,146,0,0
"192.168.1.177",59389,4,848,0,0,4,848,0,0
"fe80::f17b:6c72:fea6:5dc5",57400,2,186,0,0,2,186,0,0
"192.168.1.62",57400,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60664,2,186,0,0,2,186,0,0
"192.168.1.62",60664,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50717,2,186,0,0,2,186,0,0
"192.168.1.62",50717,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63297,2,186,0,0,2,186,0,0
"192.168.1.62",63297,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49361,2,186,0,0,2,186,0,0
"192.168.1.62",49361,2,146,0,0,2,146,0,0
"192.168.1.177",57387,2,242,0,0,1,92,1,150
"192.168.1.177",60916,2,200,0,0,1,92,1,108
"192.168.1.177",57388,447,358223,0,0,94,21400,353,336823
"192.168.1.177",61360,2,184,0,0,1,92,1,92
"192.168.1.1",34791,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",52543,2,186,0,0,2,186,0,0
"192.168.1.62",52543,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60711,2,186,0,0,2,186,0,0
"192.168.1.62",60711,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60180,2,186,0,0,2,186,0,0
"192.168.1.62",60180,2,146,0,0,2,146,0,0
"192.168.1.1",47164,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",59461,2,186,0,0,2,186,0,0
"192.168.1.62",59461,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61792,2,186,0,0,2,186,0,0
"192.168.1.62",61792,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54461,2,186,0,0,2,186,0,0
"192.168.1.62",54461,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63455,2,186,0,0,2,186,0,0
"192.168.1.62",63455,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59285,2,186,0,0,2,186,0,0
"192.168.1.62",59285,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64349,2,186,0,0,2,186,0,0
"192.168.1.62",64349,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64072,2,186,0,0,2,186,0,0
"192.168.1.62",64072,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59771,2,186,0,0,2,186,0,0
"192.168.1.62",59771,2,146,0,0,2,146,0,0
"192.168.1.1",54051,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",49367,2,186,0,0,2,186,0,0
"192.168.1.62",49367,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50811,2,186,0,0,2,186,0,0
"192.168.1.62",50811,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57342,2,186,0,0,2,186,0,0
"192.168.1.62",57342,2,146,0,0,2,146,0,0
"192.168.1.177",60684,4,868,0,0,4,868,0,0
"192.168.1.62",57344,6,1014,0,0,6,1014,0,0
"fe80::f17b:6c72:fea6:5dc5",64025,2,186,0,0,2,186,0,0
"192.168.1.62",64025,2,146,0,0,2,146,0,0
"192.168.1.1",53279,6,2354,0,0,6,2354,0,0
"192.168.1.1",60021,2,884,0,0,2,884,0,0
"192.168.1.1",53605,6,2354,0,0,6,2354,0,0
"192.168.1.1",46368,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",62712,2,186,0,0,2,186,0,0
"192.168.1.62",62712,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52749,2,186,0,0,2,186,0,0
"192.168.1.62",52749,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50996,2,186,0,0,2,186,0,0
"192.168.1.62",50996,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50359,2,186,0,0,2,186,0,0
"192.168.1.62",50359,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52552,2,186,0,0,2,186,0,0
"192.168.1.62",52552,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54813,2,186,0,0,2,186,0,0
"192.168.1.62",54813,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65415,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",52117,2,186,0,0,2,186,0,0
"192.168.1.62",52117,2,146,0,0,2,146,0,0
"192.168.1.62",65415,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63592,2,186,0,0,2,186,0,0
"192.168.1.62",63592,2,146,0,0,2,146,0,0
"192.168.1.1",47829,6,2354,0,0,6,2354,0,0
"192.168.1.1",36811,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",62689,2,186,0,0,2,186,0,0
"192.168.1.62",62689,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59560,2,186,0,0,2,186,0,0
"192.168.1.62",59560,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58525,2,186,0,0,2,186,0,0
"192.168.1.62",58525,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52136,2,186,0,0,2,186,0,0
"192.168.1.62",52136,2,146,0,0,2,146,0,0
"192.168.1.1",58934,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",61196,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",64427,2,186,0,0,2,186,0,0
"192.168.1.62",61196,2,146,0,0,2,146,0,0
"192.168.1.1",39467,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54874,2,186,0,0,2,186,0,0
"192.168.1.62",54874,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49893,2,186,0,0,2,186,0,0
"192.168.1.62",49893,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57661,2,186,0,0,2,186,0,0
"192.168.1.62",57661,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50256,2,186,0,0,2,186,0,0
"192.168.1.62",50256,2,146,0,0,2,146,0,0
"192.168.1.103",39165,1,167,0,0,1,167,0,0
"192.168.1.253",52533,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",57139,2,186,0,0,2,186,0,0
"192.168.1.62",57139,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64297,2,186,0,0,2,186,0,0
"192.168.1.62",64297,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54968,2,246,0,0,2,246,0,0
"192.168.1.177",54968,2,222,0,0,1,103,1,119
"192.168.1.1",45334,6,2354,0,0,6,2354,0,0
"192.168.1.1",40409,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",49777,2,186,0,0,2,186,0,0
"192.168.1.62",49777,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56743,2,186,0,0,2,186,0,0
"192.168.1.62",56743,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57577,2,186,0,0,2,186,0,0
"192.168.1.62",57577,2,146,0,0,2,146,0,0
"192.168.1.1",39758,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",65128,2,186,0,0,2,186,0,0
"192.168.1.62",65128,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54239,2,186,0,0,2,186,0,0
"192.168.1.62",54239,2,146,0,0,2,146,0,0
"192.168.1.1",53302,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",64629,2,186,0,0,2,186,0,0
"192.168.1.62",64629,2,146,0,0,2,146,0,0
"192.168.1.1",58416,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",52305,2,186,0,0,2,186,0,0
"192.168.1.62",52305,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61441,2,186,0,0,2,186,0,0
"192.168.1.62",61441,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63337,2,186,0,0,2,186,0,0
"192.168.1.62",63337,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54050,2,186,0,0,2,186,0,0
"192.168.1.62",54050,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49950,2,186,0,0,2,186,0,0
"192.168.1.62",49950,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54283,2,186,0,0,2,186,0,0
"192.168.1.62",54283,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61072,2,186,0,0,2,186,0,0
"192.168.1.62",61072,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60524,2,186,0,0,2,186,0,0
"192.168.1.62",60524,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54697,1,89,0,0,1,89,0,0
